Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.017,-0.034,-1.563,0.0,-0.1,0.473,0.091,0.099,-0.076,0.129
0.1,2.0,0.0,0.0,0.018,-0.033,-1.562,0.6,1.2,0.574,0.163,0.123,-0.131,0.35
0.2,2.0,0.0,0.0,0.017,-0.032,-1.565,0.6,1.2,1.837,0.578,0.272,0.205,1.832
0.3,2.0,0.0,0.0,0.026,-0.034,-1.57,0.6,1.2,1.455,5.072,0.22,0.573,9.578
0.4,2.0,0.0,0.0,0.021,-0.068,-1.545,0.6,1.2,1.106,3.026,0.065,0.563,13.838
0.5,2.0,0.0,0.0,0.037,-0.149,-1.467,0.6,1.2,0.748,2.952,0.077,0.566,17.984
0.6,2.0,0.0,0.0,0.052,-0.223,-1.364,0.6,1.2,0.38,2.535,0.065,0.547,21.371
0.7,2.0,0.0,0.0,0.061,-0.315,-1.15,0.6,1.2,0.668,2.156,0.062,0.563,24.384
0.8,2.0,0.0,0.0,0.072,-0.353,-1.15,0.6,1.2,0.655,2.387,0.085,0.556,27.702
0.9,2.0,0.0,0.0,0.11,-0.438,-0.935,0.6,1.2,0.405,2.317,0.053,0.557,30.849
1.0,2.0,0.0,0.0,0.12,-0.459,-0.935,0.6,1.2,0.514,1.114,0.079,0.535,32.377
1.1,2.0,0.0,0.0,0.172,-0.515,-0.724,0.6,1.2,0.392,2.024,0.039,0.538,35.029
1.2,2.0,0.0,0.0,0.219,-0.555,-0.618,0.6,1.2,0.698,1.494,0.074,0.546,37.11
1.3,2.0,0.0,0.0,0.278,-0.597,-0.509,0.6,1.2,0.399,2.634,0.063,0.56,40.709
1.4,2.0,0.0,0.0,0.323,-0.613,-0.402,0.6,1.2,0.685,2.275,0.051,0.549,43.789
1.5,2.0,0.0,0.0,0.375,-0.636,-0.297,0.6,1.2,0.884,3.079,0.068,0.577,48.202
1.6,2.0,0.0,0.0,0.435,-0.649,-0.192,0.6,1.2,0.63,2.871,0.057,0.576,52.256
1.7,2.0,0.0,0.0,0.465,-0.65,-0.086,0.6,1.2,0.602,2.974,0.055,0.576,56.446
1.8,2.0,0.0,0.0,0.53,-0.656,0.019,0.6,1.2,0.686,2.262,0.054,0.551,59.525
1.9,2.0,0.0,0.0,0.58,-0.65,0.128,0.6,0.88,0.698,2.324,0.08,0.556,62.762
2.0,2.0,0.0,0.0,0.67,-0.625,0.34,0.6,0.264,0.68,1.624,0.109,0.51,64.929
2.1,2.0,0.0,0.0,0.691,-0.622,0.34,0.6,-0.137,1.051,2.89,0.246,0.484,68.903
2.2,2.0,0.0,0.0,0.762,-0.566,0.498,0.6,-0.245,0.603,0.414,0.361,0.365,69.788
2.3,2.0,0.0,0.0,0.812,-0.522,0.525,0.6,-0.39,2.458,0.283,0.446,0.196,72.554
2.4,2.0,0.0,0.0,0.873,-0.481,0.513,0.6,-0.473,2.415,0.213,0.446,0.166,75.223
2.5,2.0,0.0,0.0,0.892,-0.463,0.484,0.6,-0.227,2.358,0.125,0.46,0.133,77.868
2.6,2.0,0.0,0.0,0.986,-0.414,0.414,0.6,-0.107,1.568,0.249,0.408,0.238,79.544
2.7,2.0,0.0,0.0,1.037,-0.392,0.392,0.6,-0.036,1.818,0.1,0.415,0.261,81.418
2.8,2.0,0.0,0.0,1.099,-0.372,0.38,0.6,0.024,1.021,0.286,0.369,0.324,82.545
2.9,2.0,0.0,0.0,1.155,-0.35,0.378,0.6,0.081,0.793,0.265,0.342,0.311,83.394
3.0,2.0,0.0,0.0,1.206,-0.331,0.38,0.6,0.054,0.781,0.537,0.341,0.368,84.508
3.1,2.0,0.0,0.0,1.239,-0.319,0.38,0.6,0.022,0.606,0.831,0.288,0.365,85.656
3.2,2.0,0.0,0.0,1.342,-0.276,0.389,0.6,0.018,0.593,0.3,0.307,0.337,86.335
3.3,2.0,0.0,0.0,1.377,-0.26,0.389,0.6,-0.014,0.645,0.773,0.342,0.372,87.555
3.4,2.0,0.0,0.0,1.432,-0.238,0.396,0.6,-0.002,0.636,0.508,0.345,0.373,88.536
