Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.012,-0.03,-1.58,0.0,0.078,0.426,0.079,0.001,0.078,0.016
0.1,2.0,0.0,0.0,0.011,-0.029,-1.58,0.009,1.2,0.464,0.1,-0.019,0.058,0.051
0.2,2.0,0.0,0.0,0.011,-0.029,-1.577,0.028,1.2,0.578,0.24,-0.178,0.198,0.412
0.3,2.0,0.0,0.0,0.017,-0.018,-1.563,0.047,1.2,0.981,1.212,-0.262,0.305,1.916
0.4,2.0,0.0,0.0,0.011,-0.003,-1.475,0.066,1.2,0.735,1.461,-0.226,0.321,3.441
0.5,2.0,0.0,0.0,0.02,-0.006,-1.375,0.084,1.2,0.841,0.86,-0.241,0.3,4.545
0.6,2.0,0.0,0.0,0.021,-0.009,-1.277,0.094,1.2,0.809,1.228,-0.228,0.349,6.015
0.7,2.0,0.0,0.0,0.031,-0.023,-1.081,0.113,1.2,0.79,2.396,-0.187,0.357,8.421
0.8,2.0,0.0,0.0,0.034,-0.026,-1.081,0.122,1.2,0.79,2.396,-0.187,0.357,10.827
0.9,2.0,0.0,0.0,0.043,-0.041,-0.883,0.141,1.2,0.893,1.26,-0.235,0.345,12.374
1.0,2.0,0.0,0.0,0.05,-0.047,-0.781,0.15,1.2,1.018,1.379,-0.227,0.345,14.072
1.1,2.0,0.0,0.0,0.062,-0.058,-0.681,0.178,1.2,0.682,1.471,-0.198,0.343,15.607
1.2,2.0,0.0,0.0,0.074,-0.065,-0.58,0.197,1.2,0.695,1.101,-0.155,0.364,16.826
1.3,2.0,0.0,0.0,0.085,-0.072,-0.477,0.206,1.2,0.756,1.782,-0.178,0.365,18.711
1.4,2.0,0.0,0.0,0.103,-0.082,-0.274,0.225,0.888,0.485,0.744,-0.093,0.315,19.383
1.5,2.0,0.0,0.0,0.12,-0.092,-0.174,0.253,0.672,0.68,0.972,-0.058,0.345,20.282
1.6,2.0,0.0,0.0,0.141,-0.1,-0.094,0.263,0.384,0.556,3.326,-0.041,0.357,23.186
1.7,2.0,0.0,0.0,0.179,-0.105,-0.039,0.281,0.309,0.408,0.696,0.052,0.281,23.707
1.8,2.0,0.0,0.0,0.208,-0.112,-0.001,0.291,0.266,0.67,1.416,0.04,0.297,24.78
1.9,2.0,0.0,0.0,0.242,-0.119,0.038,0.3,0.126,0.456,0.572,0.11,0.273,25.275
2.0,2.0,0.0,0.0,0.266,-0.117,0.057,0.328,0.045,0.485,0.995,0.105,0.285,26.079
2.1,2.0,0.0,0.0,0.305,-0.115,0.062,0.338,0.034,0.456,0.891,0.134,0.258,26.778
2.2,2.0,0.0,0.0,0.333,-0.114,0.063,0.347,0.003,0.474,0.636,0.165,0.236,27.327
2.3,2.0,0.0,0.0,0.352,-0.111,0.065,0.366,-0.012,0.498,0.366,0.18,0.227,27.741
2.4,2.0,0.0,0.0,0.399,-0.109,0.069,0.375,-0.01,0.491,0.431,0.183,0.248,28.213
2.5,2.0,0.0,0.0,0.407,-0.107,0.071,0.384,-0.034,0.561,0.2,0.238,0.241,28.649
2.6,2.0,0.0,0.0,0.447,-0.104,0.074,0.403,-0.042,0.793,0.187,0.253,0.233,29.234
2.7,2.0,0.0,0.0,0.507,-0.104,0.075,0.413,-0.032,0.743,0.517,0.26,0.262,30.023
