Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.011,-0.02,-1.56,0.0,-0.118,0.551,0.132,0.144,-0.09,0.219
0.1,2.0,0.0,0.0,0.012,-0.02,-1.561,0.6,1.058,0.53,0.184,0.144,-0.117,0.454
0.2,2.0,0.0,0.0,0.01,-0.018,-1.575,0.6,1.2,1.07,3.042,0.235,0.407,4.031
0.3,2.0,0.0,0.0,0.012,-0.02,-1.58,0.6,1.2,0.931,3.819,0.214,0.602,10.024
0.4,2.0,0.0,0.0,0.032,-0.026,-1.58,0.6,1.2,0.449,2.478,0.075,0.542,13.328
0.5,2.0,0.0,0.0,0.028,-0.143,-1.472,0.6,1.2,0.607,2.319,0.079,0.534,16.414
0.6,2.0,0.0,0.0,0.041,-0.224,-1.372,0.6,1.2,0.369,2.514,0.089,0.552,19.822
0.7,2.0,0.0,0.0,0.044,-0.285,-1.268,0.6,1.2,0.514,2.729,0.086,0.559,23.586
0.8,2.0,0.0,0.0,0.052,-0.319,-1.159,0.6,1.2,0.538,2.536,0.084,0.573,27.183
0.9,2.0,0.0,0.0,0.066,-0.381,-1.05,0.6,1.2,0.527,2.382,0.046,0.58,30.555
1.0,2.0,0.0,0.0,0.114,-0.456,-0.834,0.6,1.2,0.807,2.725,0.07,0.562,34.369
1.1,2.0,0.0,0.0,0.137,-0.501,-0.834,0.6,1.2,0.739,2.771,0.059,0.569,38.258
1.2,2.0,0.0,0.0,0.199,-0.55,-0.619,0.6,1.2,0.535,3.106,0.067,0.583,42.694
1.3,2.0,0.0,0.0,0.25,-0.584,-0.512,0.6,1.2,0.944,2.868,0.055,0.568,46.73
1.4,2.0,0.0,0.0,0.293,-0.615,-0.403,0.6,1.2,0.788,1.771,0.071,0.554,49.222
1.5,2.0,0.0,0.0,0.376,-0.63,-0.194,0.6,1.2,0.746,1.89,0.048,0.554,51.823
1.6,2.0,0.0,0.0,0.445,-0.648,-0.089,0.6,1.2,0.77,1.925,0.068,0.547,54.474
1.7,2.0,0.0,0.0,0.532,-0.642,0.121,0.6,1.2,0.877,2.949,0.062,0.57,58.641
1.8,2.0,0.0,0.0,0.583,-0.648,0.121,0.6,0.924,0.686,2.523,0.06,0.545,62.039
1.9,2.0,0.0,0.0,0.688,-0.618,0.335,0.6,-0.164,0.72,0.363,0.302,0.381,62.893
2.0,2.0,0.0,0.0,0.718,-0.596,0.43,0.6,-0.555,0.516,0.271,0.3,0.309,63.465
2.1,2.0,0.0,0.0,0.784,-0.529,0.514,0.6,-0.407,1.432,0.208,0.414,0.272,65.024
2.2,2.0,0.0,0.0,0.831,-0.496,0.48,0.6,-0.408,2.469,0.199,0.458,0.178,67.824
2.3,2.0,0.0,0.0,0.884,-0.466,0.451,0.6,-0.058,1.724,0.297,0.448,0.168,69.799
2.4,2.0,0.0,0.0,0.919,-0.455,0.451,0.6,-0.17,2.163,0.242,0.423,0.21,72.116
2.5,2.0,0.0,0.0,0.989,-0.424,0.406,0.6,0.031,1.216,0.406,0.388,0.299,73.54
2.6,2.0,0.0,0.0,1.059,-0.393,0.396,0.6,-0.004,0.952,0.104,0.368,0.281,74.452
2.7,2.0,0.0,0.0,1.091,-0.382,0.391,0.6,-0.018,0.671,0.116,0.337,0.307,75.081
2.8,2.0,0.0,0.0,1.166,-0.35,0.394,0.6,0.067,1.171,0.197,0.369,0.327,76.274
2.9,2.0,0.0,0.0,1.23,-0.322,0.39,0.6,0.004,0.562,0.342,0.316,0.354,76.991
3.0,2.0,0.0,0.0,1.294,-0.297,0.394,0.6,0.021,0.632,0.313,0.337,0.347,77.763
3.1,2.0,0.0,0.0,1.341,-0.274,0.393,0.6,0.01,0.822,0.683,0.351,0.352,79.033
3.2,2.0,0.0,0.0,1.403,-0.25,0.396,0.6,-0.006,0.683,0.361,0.345,0.332,79.886
3.3,2.0,0.0,0.0,1.47,-0.219,0.398,0.6,-0.02,0.682,0.328,0.354,0.344,80.737
3.4,2.0,0.0,0.0,1.525,-0.193,0.398,0.6,-0.04,0.974,0.285,0.374,0.35,81.849
3.5,2.0,0.0,0.0,1.584,-0.166,0.399,0.6,-0.07,0.653,0.278,0.33,0.334,82.588
3.6,2.0,0.0,0.0,1.636,-0.143,0.399,0.6,-0.065,1.085,0.172,0.376,0.289,83.685
3.7,2.0,0.0,0.0,1.687,-0.121,0.392,0.6,-0.049,1.308,0.182,0.389,0.294,85.037
3.8,2.0,0.0,0.0,1.73,-0.101,0.387,0.6,-0.045,0.906,0.23,0.38,0.326,86.042
3.9,2.0,0.0,0.0,1.79,-0.076,0.384,0.6,-0.051,0.643,0.243,0.332,0.309,86.734
4.0,2.0,0.0,0.0,1.854,-0.045,0.386,0.08,-0.039,1.64,0.457,0.383,0.332,88.607
4.1,2.0,0.0,0.0,1.898,-0.025,0.381,0.0,-0.06,0.303,0.095,0.031,0.025,88.635
4.2,2.0,2.0,0.0,1.941,-0.007,0.378,0.6,1.138,0.431,0.097,-0.075,-0.074,88.73
4.3,2.0,2.0,0.0,1.986,0.015,0.383,0.6,1.2,2.44,1.002,0.295,0.242,91.039
4.4,2.0,2.0,0.0,1.96,0.002,0.384,0.6,1.2,0.773,2.934,0.101,0.579,95.306
4.5,2.0,2.0,0.0,1.994,0.008,0.428,0.6,1.2,0.675,2.949,0.03,0.565,99.35
4.6,2.0,2.0,0.0,2.03,0.01,0.428,0.6,1.2,0.611,2.125,0.068,0.548,102.243
4.7,2.0,2.0,0.0,2.081,0.047,0.64,0.6,1.2,0.53,1.998,0.039,0.548,104.918
4.8,2.0,2.0,0.0,2.156,0.109,0.746,0.6,1.2,0.802,1.969,0.077,0.548,107.655
4.9,2.0,2.0,0.0,2.195,0.151,0.855,0.6,1.2,0.802,2.852,0.073,0.575,111.728
5.0,2.0,2.0,0.0,2.226,0.189,0.962,0.6,1.2,0.643,2.138,0.054,0.567,114.721
5.1,2.0,2.0,0.0,2.265,0.268,1.184,0.6,1.2,0.467,3.176,0.081,0.577,119.209
5.2,2.0,2.0,0.0,2.292,0.332,1.296,0.6,1.2,0.795,2.406,0.075,0.575,122.671
5.3,2.0,2.0,0.0,2.317,0.388,1.405,0.6,1.2,0.649,3.295,0.064,0.577,127.333
5.4,2.0,2.0,0.0,2.329,0.454,1.51,0.6,1.2,0.333,2.268,0.041,0.545,130.334
5.5,2.0,2.0,0.0,2.332,0.507,1.619,0.6,-0.03,0.568,1.132,0.189,0.465,131.853
5.6,2.0,2.0,0.0,2.334,0.585,1.726,0.6,0.228,0.748,2.976,0.195,0.455,135.453
5.7,2.0,2.0,0.0,2.302,0.694,1.827,0.6,-0.295,0.639,1.094,0.263,0.395,136.892
5.8,2.0,2.0,0.0,2.3,0.725,1.827,0.6,-0.281,0.381,1.583,0.22,0.387,138.565
5.9,2.0,2.0,0.0,2.281,0.792,1.837,0.6,-0.237,1.415,0.185,0.416,0.28,140.102
6.0,2.0,2.0,0.0,2.267,0.862,1.816,0.6,-0.029,0.759,0.255,0.349,0.305,140.923
6.1,2.0,2.0,0.0,2.254,0.903,1.791,0.6,0.05,0.582,0.199,0.312,0.327,141.514
6.2,2.0,2.0,0.0,2.238,0.958,1.788,0.6,0.018,0.621,0.294,0.329,0.326,142.234
6.3,2.0,2.0,0.0,2.223,1.028,1.793,0.6,0.008,0.727,0.702,0.353,0.366,143.466
6.4,2.0,2.0,0.0,2.213,1.079,1.795,0.6,0.001,0.625,0.329,0.318,0.354,144.223
6.5,2.0,2.0,0.0,2.198,1.135,1.797,0.6,0.002,0.53,0.371,0.308,0.351,144.927
6.6,2.0,2.0,0.0,2.182,1.204,1.799,0.6,-0.033,1.01,0.533,0.363,0.365,146.275
6.7,2.0,2.0,0.0,2.173,1.244,1.801,0.6,-0.028,0.571,0.381,0.312,0.359,147.031
6.8,2.0,2.0,0.0,2.161,1.316,1.802,0.6,-0.043,0.564,0.197,0.319,0.317,147.613
6.9,2.0,2.0,0.0,2.154,1.337,1.802,0.6,0.031,0.732,0.388,0.366,0.367,148.598
7.0,2.0,2.0,0.0,2.135,1.424,1.797,0.6,0.033,0.732,0.746,0.351,0.368,149.875
7.1,2.0,2.0,0.0,2.124,1.468,1.797,0.6,-0.004,0.568,0.295,0.305,0.341,150.532
7.2,2.0,2.0,0.0,2.108,1.547,1.798,0.6,0.006,0.858,0.458,0.369,0.365,151.693
7.3,2.0,2.0,0.0,2.097,1.59,1.8,0.6,0.013,0.568,0.519,0.324,0.35,152.572
