Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,-0.003,0.007,-1.565,0.0,-0.061,0.433,0.086,0.088,0.001,0.091
0.1,2.0,0.0,0.0,-0.003,0.007,-1.565,0.355,1.2,0.612,0.201,0.114,-0.094,0.305
0.2,2.0,0.0,0.0,-0.002,0.008,-1.566,0.6,1.2,0.836,4.188,0.052,0.391,4.337
0.3,2.0,0.0,0.0,-0.001,0.003,-1.569,0.6,1.2,1.155,3.54,0.223,0.584,9.916
0.4,2.0,0.0,0.0,0.026,-0.016,-1.52,0.6,1.2,0.521,2.383,0.049,0.544,13.091
0.5,2.0,0.0,0.0,0.043,-0.059,-1.437,0.6,1.2,0.777,1.934,0.056,0.539,15.698
0.6,2.0,0.0,0.0,0.07,-0.144,-1.246,0.6,1.2,0.526,2.84,0.078,0.563,19.633
0.7,2.0,0.0,0.0,0.087,-0.2,-1.139,0.6,1.2,0.854,2.375,0.085,0.555,22.97
0.8,2.0,0.0,0.0,0.113,-0.254,-1.029,0.6,1.2,0.754,1.928,0.074,0.533,25.569
0.9,2.0,0.0,0.0,0.143,-0.309,-0.919,0.6,1.2,0.6,3.185,0.071,0.556,29.919
1.0,2.0,0.0,0.0,0.174,-0.359,-0.807,0.6,1.2,0.444,1.792,0.079,0.549,32.365
1.1,2.0,0.0,0.0,0.212,-0.398,-0.696,0.6,1.2,0.621,1.867,0.051,0.546,34.89
1.2,2.0,0.0,0.0,0.275,-0.448,-0.475,0.6,1.2,0.718,2.358,0.074,0.546,38.104
1.3,2.0,0.0,0.0,0.307,-0.477,-0.475,0.6,1.2,0.716,1.867,0.052,0.555,40.683
1.4,2.0,0.0,0.0,0.389,-0.507,-0.259,0.6,1.2,0.375,2.399,0.084,0.566,44.02
1.5,2.0,0.0,0.0,0.434,-0.513,-0.15,0.6,1.2,0.451,2.763,0.068,0.585,47.973
1.6,2.0,0.0,0.0,0.489,-0.524,-0.041,0.6,1.2,0.675,2.648,0.057,0.572,51.702
1.7,2.0,0.0,0.0,0.558,-0.524,0.066,0.6,0.69,0.649,2.456,0.064,0.565,55.134
1.8,2.0,0.0,0.0,0.602,-0.517,0.173,0.6,0.745,0.706,2.03,0.167,0.504,57.873
