Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.007,-0.058,-1.566,0.0,-0.052,0.455,0.111,0.112,-0.086,0.145
0.1,2.0,0.0,0.0,0.006,-0.057,-1.565,0.009,0.758,0.534,0.278,-0.186,0.215,0.526
0.2,2.0,0.0,0.0,0.013,-0.064,-1.559,0.019,1.2,1.097,0.471,-0.229,0.218,1.375
0.3,2.0,0.0,0.0,0.017,-0.07,-1.559,0.023,1.2,1.319,0.716,-0.26,0.278,2.677
0.4,2.0,0.0,0.0,0.04,-0.078,-1.421,0.038,1.2,0.999,1.012,-0.269,0.293,4.035
0.5,2.0,0.0,0.0,0.046,-0.079,-1.324,0.042,1.2,0.812,0.535,-0.221,0.299,4.85
0.6,2.0,0.0,0.0,0.051,-0.085,-1.127,0.052,1.2,0.696,0.4,-0.23,0.281,5.503
0.7,2.0,0.0,0.0,0.055,-0.087,-1.127,0.061,1.2,0.999,0.766,-0.241,0.281,6.599
0.8,2.0,0.0,0.0,0.067,-0.095,-0.924,0.066,1.2,0.823,1.039,-0.238,0.307,7.834
0.9,2.0,0.0,0.0,0.071,-0.094,-0.825,0.07,1.2,0.759,0.822,-0.205,0.312,8.823
1.0,2.0,0.0,0.0,0.075,-0.096,-0.825,0.08,1.121,1.279,0.759,-0.252,0.306,10.156
1.1,2.0,0.0,0.0,0.079,-0.104,-0.625,0.084,1.199,0.7,0.818,-0.207,0.318,11.129
1.2,2.0,0.0,0.0,0.084,-0.108,-0.531,0.094,1.129,0.63,0.91,-0.203,0.29,12.069
1.3,2.0,0.0,0.0,0.092,-0.109,-0.434,0.103,0.909,0.684,0.616,-0.18,0.253,12.738
1.4,2.0,0.0,0.0,0.097,-0.112,-0.338,0.113,0.547,0.691,1.345,-0.188,0.298,14.011
1.5,2.0,0.0,0.0,0.095,-0.114,-0.257,0.122,0.423,0.575,0.728,-0.113,0.235,14.576
1.6,2.0,0.0,0.0,0.101,-0.122,-0.14,0.131,0.345,0.569,1.063,-0.046,0.242,15.257
1.7,2.0,0.0,0.0,0.11,-0.124,-0.103,0.141,0.344,0.532,0.73,-0.051,0.234,15.731
1.8,2.0,0.0,0.0,0.121,-0.125,-0.078,0.145,0.298,0.464,0.593,-0.064,0.236,16.138
1.9,2.0,0.0,0.0,0.133,-0.127,-0.049,0.155,0.272,0.473,0.645,0.009,0.227,16.499
2.0,2.0,0.0,0.0,0.151,-0.126,-0.026,0.164,0.163,0.429,1.083,0.029,0.238,17.146
2.1,2.0,0.0,0.0,0.161,-0.124,-0.004,0.169,0.174,0.349,0.335,0.011,0.215,17.329
2.2,2.0,0.0,0.0,0.177,-0.122,0.017,0.183,0.1,0.519,0.917,0.078,0.236,17.944
2.3,2.0,0.0,0.0,0.186,-0.123,0.03,0.192,0.087,0.516,0.725,0.052,0.216,18.384
2.4,2.0,0.0,0.0,0.208,-0.119,0.045,0.197,0.056,0.5,0.833,0.057,0.204,18.86
2.5,2.0,0.0,0.0,0.214,-0.119,0.045,0.206,0.042,0.422,1.113,0.059,0.238,19.554
2.6,2.0,0.0,0.0,0.24,-0.116,0.051,0.211,0.054,0.387,0.256,0.028,0.208,19.707
2.7,2.0,0.0,0.0,0.266,-0.11,0.053,0.22,0.03,0.598,1.009,0.052,0.227,20.332
2.8,2.0,0.0,0.0,0.284,-0.107,0.057,0.225,0.018,0.424,0.458,0.117,0.206,20.678
2.9,2.0,0.0,0.0,0.307,-0.105,0.06,0.234,-0.004,0.469,0.584,0.099,0.205,21.077
3.0,2.0,0.0,0.0,0.324,-0.104,0.062,0.239,-0.009,0.464,0.525,0.186,0.209,21.548
3.1,2.0,0.0,0.0,0.351,-0.103,0.064,0.248,-0.015,0.438,0.422,0.15,0.226,21.934
3.2,2.0,0.0,0.0,0.373,-0.099,0.064,0.258,-0.017,0.483,0.727,0.133,0.218,22.468
3.3,2.0,0.0,0.0,0.401,-0.097,0.067,0.267,-0.033,0.392,0.446,0.127,0.219,22.822
3.4,2.0,0.0,0.0,0.419,-0.093,0.067,0.272,-0.028,0.437,0.259,0.167,0.199,23.121
3.5,2.0,0.0,0.0,0.445,-0.091,0.067,0.281,-0.051,0.636,0.127,0.232,0.203,23.537
3.6,2.0,0.0,0.0,0.487,-0.087,0.068,0.291,-0.041,0.616,0.199,0.229,0.211,23.976
3.7,2.0,0.0,0.0,0.514,-0.086,0.067,0.295,-0.041,0.715,0.172,0.239,0.22,24.478
3.8,2.0,0.0,0.0,0.548,-0.089,0.066,0.305,-0.024,0.584,0.132,0.226,0.192,24.856
3.9,2.0,0.0,0.0,0.583,-0.09,0.064,0.309,-0.009,0.643,0.192,0.254,0.222,25.35
4.0,2.0,0.0,0.0,0.605,-0.09,0.064,0.319,-0.014,0.475,0.226,0.208,0.221,25.708
4.1,2.0,0.0,0.0,0.649,-0.087,0.063,0.328,0.0,0.417,0.17,0.186,0.23,25.988
4.2,2.0,0.0,0.0,0.685,-0.078,0.064,0.333,0.008,0.595,0.482,0.232,0.231,26.586
