Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.02,-0.05,-1.561,0.005,-0.12,0.375,0.105,0.083,-0.01,0.077
0.1,2.0,0.0,0.0,0.018,-0.049,-1.562,0.6,1.2,0.571,0.186,0.137,-0.15,0.331
0.2,2.0,0.0,0.0,0.016,-0.047,-1.562,0.6,1.2,2.927,0.661,0.305,0.248,2.866
0.3,2.0,0.0,0.0,0.024,-0.051,-1.57,0.6,1.2,1.579,4.985,0.22,0.602,10.901
0.4,2.0,0.0,0.0,0.041,-0.075,-1.548,0.6,1.2,0.814,3.58,0.077,0.59,16.124
0.5,2.0,0.0,0.0,0.065,-0.124,-1.472,0.6,1.2,0.641,1.849,0.066,0.527,18.566
0.6,2.0,0.0,0.0,0.071,-0.173,-1.372,0.6,1.2,0.596,2.427,0.057,0.581,22.032
0.7,2.0,0.0,0.0,0.08,-0.234,-1.272,0.6,1.2,0.589,2.72,0.062,0.554,25.738
0.8,2.0,0.0,0.0,0.086,-0.274,-1.168,0.6,1.2,0.854,2.714,0.033,0.563,29.475
0.9,2.0,0.0,0.0,0.122,-0.343,-1.061,0.6,1.2,0.636,1.816,0.08,0.556,32.02
1.0,2.0,0.0,0.0,0.142,-0.391,-0.953,0.6,1.2,0.743,2.433,0.066,0.568,35.456
1.1,2.0,0.0,0.0,0.166,-0.427,-0.845,0.6,1.2,0.711,2.66,0.074,0.573,39.239
1.2,2.0,0.0,0.0,0.196,-0.461,-0.739,0.6,1.2,0.628,1.785,0.072,0.559,41.744
1.3,2.0,0.0,0.0,0.247,-0.513,-0.633,0.6,1.2,0.684,1.892,0.069,0.546,44.339
1.4,2.0,0.0,0.0,0.287,-0.544,-0.525,0.6,1.2,0.572,2.797,0.058,0.576,48.287
1.5,2.0,0.0,0.0,0.334,-0.573,-0.42,0.6,1.2,0.68,2.71,0.078,0.59,52.249
1.6,2.0,0.0,0.0,0.369,-0.577,-0.315,0.6,1.2,0.569,1.982,0.067,0.572,55.061
1.7,2.0,0.0,0.0,0.465,-0.6,-0.097,0.6,1.2,0.461,2.137,0.062,0.547,57.934
1.8,2.0,0.0,0.0,0.524,-0.605,0.01,0.6,1.2,0.809,2.632,0.081,0.567,61.673
