Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.029,-0.084,-1.56,0.005,-0.138,0.473,0.127,0.124,-0.09,0.168
0.1,2.0,0.0,0.0,0.025,-0.084,-1.563,0.08,1.062,0.39,0.1,0.073,-0.047,0.247
0.2,2.0,0.0,0.0,0.024,-0.086,-1.571,0.23,1.2,0.994,1.572,-0.21,0.341,2.036
0.3,2.0,0.0,0.0,0.047,-0.091,-1.556,0.38,1.2,0.907,1.885,-0.091,0.429,4.172
0.4,2.0,0.0,0.0,0.065,-0.104,-1.366,0.53,1.2,0.682,1.792,0.069,0.472,6.316
0.5,2.0,0.0,0.0,0.083,-0.13,-1.266,0.6,1.2,0.723,2.942,0.12,0.588,10.673
0.6,2.0,0.0,0.0,0.099,-0.161,-1.166,0.6,1.2,0.406,2.306,0.051,0.564,13.842
0.7,2.0,0.0,0.0,0.119,-0.204,-1.067,0.6,1.2,0.516,2.539,0.044,0.559,17.301
0.8,2.0,0.0,0.0,0.177,-0.289,-0.858,0.6,1.2,0.576,2.415,0.031,0.566,20.624
0.9,2.0,0.0,0.0,0.206,-0.326,-0.753,0.6,1.2,0.282,2.046,0.052,0.553,23.373
1.0,2.0,0.0,0.0,0.249,-0.37,-0.645,0.6,1.2,0.757,2.188,0.08,0.569,26.51
1.1,2.0,0.0,0.0,0.288,-0.408,-0.536,0.6,1.2,0.636,2.419,0.079,0.579,29.991
1.2,2.0,0.0,0.0,0.329,-0.438,-0.426,0.6,1.2,0.612,2.36,0.081,0.561,33.285
1.3,2.0,0.0,0.0,0.373,-0.464,-0.318,0.6,1.2,0.564,2.633,0.074,0.57,36.985
1.4,2.0,0.0,0.0,0.434,-0.483,-0.209,0.6,1.2,0.786,2.19,0.052,0.58,40.129
1.5,2.0,0.0,0.0,0.511,-0.49,0.003,0.6,0.904,0.659,2.893,0.069,0.586,44.306
1.6,2.0,0.0,0.0,0.551,-0.486,0.112,0.6,0.944,0.657,1.99,0.114,0.528,47.008
1.7,2.0,0.0,0.0,0.612,-0.486,0.217,0.6,0.485,0.546,2.174,0.089,0.527,49.873
1.8,2.0,0.0,0.0,0.686,-0.484,0.303,0.6,0.126,0.48,0.883,0.259,0.394,51.006
1.9,2.0,0.0,0.0,0.732,-0.474,0.368,0.6,-0.066,0.526,0.249,0.302,0.343,51.592
2.0,2.0,0.0,0.0,0.78,-0.472,0.378,0.6,-0.054,0.632,0.598,0.346,0.357,52.63
2.1,2.0,0.0,0.0,0.845,-0.442,0.374,0.6,-0.022,1.081,0.245,0.38,0.303,53.794
