Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.008,-0.023,-1.574,0.0,0.033,0.408,0.093,0.084,0.011,0.085
0.1,2.0,0.0,0.0,0.009,-0.023,-1.574,0.15,1.2,0.403,0.097,0.042,0.063,0.14
0.2,2.0,0.0,0.0,0.009,-0.023,-1.573,0.45,1.2,0.744,2.506,-0.076,0.417,2.781
0.3,2.0,0.0,0.0,0.006,-0.024,-1.557,0.6,1.2,1.187,4.091,0.207,0.602,9.283
0.4,2.0,0.0,0.0,0.016,-0.037,-1.482,0.6,1.2,0.783,2.485,0.163,0.569,12.979
0.5,2.0,0.0,0.0,0.037,-0.06,-1.38,0.6,1.2,0.584,2.924,0.084,0.578,17.153
0.6,2.0,0.0,0.0,0.048,-0.108,-1.28,0.6,1.2,0.51,2.415,0.066,0.56,20.482
0.7,2.0,0.0,0.0,0.071,-0.175,-1.173,0.6,1.2,0.562,1.974,0.069,0.545,23.155
0.8,2.0,0.0,0.0,0.085,-0.216,-1.063,0.6,1.2,0.699,2.891,0.059,0.572,27.223
0.9,2.0,0.0,0.0,0.112,-0.276,-0.957,0.6,1.2,0.6,1.943,0.091,0.571,30.015
1.0,2.0,0.0,0.0,0.168,-0.349,-0.732,0.6,1.2,0.748,1.832,0.074,0.538,32.513
1.1,2.0,0.0,0.0,0.219,-0.408,-0.623,0.6,1.2,0.397,2.08,0.07,0.536,35.255
1.2,2.0,0.0,0.0,0.27,-0.451,-0.513,0.6,1.2,0.653,2.767,0.069,0.564,39.106
1.3,2.0,0.0,0.0,0.304,-0.471,-0.406,0.6,1.2,0.816,2.156,0.092,0.558,42.174
1.4,2.0,0.0,0.0,0.364,-0.505,-0.298,0.6,1.2,0.596,1.91,0.065,0.55,44.787
1.5,2.0,0.0,0.0,0.415,-0.518,-0.19,0.6,1.2,0.655,1.946,0.074,0.551,47.479
1.6,2.0,0.0,0.0,0.504,-0.529,0.028,0.6,1.2,0.44,2.659,0.062,0.567,51.162
1.7,2.0,0.0,0.0,0.552,-0.527,0.137,0.6,0.976,0.668,2.438,0.06,0.563,54.552
1.8,2.0,0.0,0.0,0.644,-0.524,0.245,0.6,0.346,0.461,2.332,0.105,0.52,57.579
1.9,2.0,0.0,0.0,0.72,-0.484,0.412,0.6,0.034,0.555,1.592,0.324,0.383,59.474
2.0,2.0,0.0,0.0,0.797,-0.449,0.415,0.6,-0.348,0.654,0.923,0.327,0.377,60.823
2.1,2.0,0.0,0.0,0.829,-0.434,0.404,0.6,-0.313,2.263,0.362,0.447,0.246,63.465
2.2,2.0,0.0,0.0,0.885,-0.41,0.39,0.6,-0.159,1.926,0.316,0.414,0.254,65.57
2.3,2.0,0.0,0.0,0.911,-0.396,0.364,0.6,-0.009,1.219,0.113,0.384,0.252,66.761
2.4,2.0,0.0,0.0,0.969,-0.378,0.349,0.6,0.018,0.986,0.299,0.363,0.334,67.861
2.5,2.0,0.0,0.0,1.028,-0.356,0.342,0.6,0.024,0.627,0.213,0.313,0.305,68.488
2.6,2.0,0.0,0.0,1.098,-0.325,0.346,0.6,0.012,0.702,0.602,0.357,0.362,69.611
2.7,2.0,0.0,0.0,1.129,-0.315,0.346,0.6,-0.016,0.703,0.483,0.338,0.351,70.589
2.8,2.0,0.0,0.0,1.217,-0.285,0.35,0.6,-0.027,0.695,0.288,0.35,0.357,71.42
2.9,2.0,0.0,0.0,1.275,-0.262,0.352,0.6,0.005,0.775,0.243,0.333,0.313,72.223
3.0,2.0,0.0,0.0,1.318,-0.247,0.351,0.6,-0.025,0.963,0.267,0.354,0.333,73.255
3.1,2.0,0.0,0.0,1.407,-0.218,0.35,0.6,-0.02,0.759,0.206,0.369,0.31,74.08
3.2,2.0,0.0,0.0,1.458,-0.194,0.346,0.6,-0.009,1.043,0.445,0.35,0.345,75.325
3.3,2.0,0.0,0.0,1.507,-0.178,0.35,0.6,-0.029,0.91,0.508,0.346,0.35,76.507
3.4,2.0,0.0,0.0,1.555,-0.157,0.35,0.6,-0.016,0.646,0.561,0.346,0.356,77.523
3.5,2.0,0.0,0.0,1.592,-0.142,0.35,0.6,-0.043,1.346,0.568,0.384,0.355,79.247
3.6,2.0,0.0,0.0,1.678,-0.112,0.351,0.6,-0.033,0.829,0.199,0.353,0.295,80.09
3.7,2.0,0.0,0.0,1.745,-0.085,0.348,0.6,-0.039,0.973,0.238,0.379,0.339,81.169
3.8,2.0,0.0,0.0,1.786,-0.068,0.346,0.6,-0.035,0.763,0.283,0.368,0.322,82.06
3.9,2.0,0.0,0.0,1.825,-0.056,0.346,0.57,-0.044,0.474,0.113,0.262,0.235,82.422
4.0,2.0,0.0,0.0,1.904,-0.03,0.344,0.12,-0.023,0.51,0.14,0.267,0.2,82.816
4.1,2.0,2.0,0.0,1.95,-0.012,0.339,0.0,-0.021,0.393,0.092,-0.044,-0.074,82.874
4.2,2.0,2.0,0.0,2.0,0.008,0.334,0.45,1.2,0.931,3.848,-0.16,0.382,86.76
4.3,2.0,2.0,0.0,1.984,0.02,0.351,0.6,1.2,1.767,4.764,0.28,0.624,95.084
4.4,2.0,2.0,0.0,1.997,0.028,0.351,0.6,1.2,1.022,2.8,0.184,0.594,99.528
4.5,2.0,2.0,0.0,2.021,0.048,0.506,0.6,1.2,0.623,2.693,0.051,0.551,103.165
4.6,2.0,2.0,0.0,2.067,0.087,0.603,0.6,1.2,0.659,1.577,0.059,0.555,105.359
4.7,2.0,2.0,0.0,2.116,0.121,0.71,0.6,1.2,0.661,2.483,0.053,0.565,108.809
4.8,2.0,2.0,0.0,2.181,0.171,0.816,0.6,1.2,0.587,1.909,0.061,0.55,111.415
4.9,2.0,2.0,0.0,2.198,0.206,0.925,0.6,1.2,0.471,1.697,0.082,0.526,113.649
5.0,2.0,2.0,0.0,2.243,0.269,1.038,0.6,1.2,0.575,2.159,0.094,0.55,116.629
5.1,2.0,2.0,0.0,2.267,0.331,1.264,0.6,1.2,0.469,2.58,0.078,0.575,120.274
5.2,2.0,2.0,0.0,2.286,0.387,1.376,0.6,1.2,0.691,1.866,0.075,0.57,122.949
5.3,2.0,2.0,0.0,2.284,0.424,1.486,0.6,1.2,0.549,3.021,0.054,0.575,127.186
5.4,2.0,2.0,0.0,2.301,0.507,1.596,0.6,0.698,0.555,1.262,0.072,0.545,128.933
5.5,2.0,2.0,0.0,2.302,0.578,1.708,0.6,-0.374,0.754,2.557,0.129,0.518,132.348
5.6,2.0,2.0,0.0,2.305,0.646,1.847,0.6,0.088,0.939,0.719,0.383,0.334,133.787
5.7,2.0,2.0,0.0,2.31,0.715,1.834,0.6,-0.152,1.373,0.149,0.376,0.277,135.124
5.8,2.0,2.0,0.0,2.279,0.75,1.814,0.6,-0.195,0.735,0.274,0.362,0.291,135.953
5.9,2.0,2.0,0.0,2.266,0.799,1.815,0.6,-0.066,0.606,0.206,0.357,0.322,136.632
6.0,2.0,2.0,0.0,2.256,0.826,1.805,0.6,-0.028,1.309,0.161,0.386,0.289,137.958
6.1,2.0,2.0,0.0,2.229,0.911,1.794,0.6,-0.063,0.743,0.267,0.342,0.32,138.773
6.2,2.0,2.0,0.0,2.214,0.974,1.793,0.6,-0.075,1.165,0.179,0.366,0.294,139.923
6.3,2.0,2.0,0.0,2.204,1.023,1.792,0.6,-0.072,0.942,0.304,0.374,0.338,141.015
6.4,2.0,2.0,0.0,2.194,1.076,1.788,0.6,-0.06,0.993,0.256,0.351,0.305,142.038
6.5,2.0,2.0,0.0,2.178,1.153,1.783,0.6,-0.019,1.056,0.326,0.353,0.337,143.196
6.6,2.0,2.0,0.0,2.164,1.223,1.78,0.6,-0.005,0.573,0.231,0.338,0.33,143.844
6.7,2.0,2.0,0.0,2.154,1.275,1.778,0.6,-0.003,0.682,0.251,0.341,0.334,144.604
6.8,2.0,2.0,0.0,2.144,1.312,1.776,0.6,0.003,0.632,0.276,0.336,0.335,145.334
