Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.009,-0.056,-1.564,0.0,-0.062,0.356,0.118,0.099,-0.001,0.085
0.1,2.0,0.0,0.0,0.009,-0.056,-1.564,0.0,0.0,0.541,0.103,0.132,-0.078,0.276
0.2,2.0,0.0,0.0,0.008,-0.057,-1.565,0.019,1.2,0.659,0.209,-0.179,0.17,0.645
0.3,2.0,0.0,0.0,0.002,-0.048,-1.529,0.056,1.2,0.763,1.031,-0.252,0.321,1.899
0.4,2.0,0.0,0.0,-0.001,-0.051,-1.529,0.094,1.2,0.892,0.954,-0.245,0.302,3.115
0.5,2.0,0.0,0.0,0.004,-0.05,-1.326,0.113,1.2,0.736,1.15,-0.201,0.325,4.367
0.6,2.0,0.0,0.0,0.01,-0.045,-1.228,0.131,1.2,0.759,1.572,-0.197,0.376,6.145
0.7,2.0,0.0,0.0,0.016,-0.055,-1.13,0.169,1.2,0.59,0.951,-0.195,0.359,7.241
0.8,2.0,0.0,0.0,0.021,-0.063,-1.03,0.206,1.2,0.738,1.538,-0.188,0.364,8.918
0.9,2.0,0.0,0.0,0.035,-0.077,-0.927,0.225,1.2,0.786,1.969,-0.163,0.368,10.962
1.0,2.0,0.0,0.0,0.046,-0.091,-0.829,0.244,1.2,0.796,1.442,-0.154,0.399,12.637
1.1,2.0,0.0,0.0,0.053,-0.101,-0.732,0.263,1.2,0.852,1.399,-0.14,0.403,14.277
1.2,2.0,0.0,0.0,0.093,-0.133,-0.529,0.319,1.2,0.847,2.63,-0.117,0.427,17.21
1.3,2.0,0.0,0.0,0.114,-0.14,-0.425,0.338,1.2,0.886,2.475,-0.098,0.452,20.105
1.4,2.0,0.0,0.0,0.138,-0.153,-0.324,0.375,1.181,0.64,1.74,-0.085,0.453,22.128
1.5,2.0,0.0,0.0,0.19,-0.166,-0.114,0.413,0.739,0.491,2.741,-0.058,0.456,25.193
1.6,2.0,0.0,0.0,0.229,-0.172,-0.011,0.45,-0.197,0.555,1.479,0.147,0.419,26.877
1.7,2.0,0.0,0.0,0.288,-0.167,0.084,0.469,-0.316,0.638,0.761,0.294,0.295,27.866
1.8,2.0,0.0,0.0,0.34,-0.156,0.133,0.506,-0.155,0.917,0.227,0.335,0.214,28.719
1.9,2.0,0.0,0.0,0.382,-0.158,0.093,0.525,0.003,1.878,0.208,0.362,0.274,30.489
2.0,2.0,0.0,0.0,0.402,-0.16,0.093,0.563,0.107,1.268,0.432,0.34,0.328,31.864
2.1,2.0,0.0,0.0,0.462,-0.162,0.079,0.6,0.095,0.593,0.517,0.293,0.368,32.737
