Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.006,-0.056,-1.555,0.0,-0.164,0.495,0.087,0.132,-0.086,0.175
0.1,2.0,0.0,0.0,0.005,-0.055,-1.558,0.009,1.036,0.673,0.308,0.158,-0.142,0.535
0.2,2.0,0.0,0.0,0.006,-0.058,-1.568,0.028,1.2,0.488,0.16,-0.165,0.188,0.8
0.3,2.0,0.0,0.0,0.01,-0.076,-1.567,0.047,1.2,0.78,0.704,-0.235,0.285,1.721
0.4,2.0,0.0,0.0,0.026,-0.083,-1.493,0.066,1.2,0.922,1.037,-0.253,0.294,3.013
0.5,2.0,0.0,0.0,0.035,-0.086,-1.296,0.084,1.2,0.852,0.879,-0.233,0.307,4.136
0.6,2.0,0.0,0.0,0.039,-0.086,-1.199,0.094,1.2,0.972,0.703,-0.242,0.299,5.205
0.7,2.0,0.0,0.0,0.046,-0.088,-1.1,0.103,1.2,0.775,0.963,-0.211,0.315,6.325
0.8,2.0,0.0,0.0,0.056,-0.099,-0.901,0.122,1.2,0.85,1.192,-0.21,0.347,7.745
0.9,2.0,0.0,0.0,0.063,-0.104,-0.901,0.131,1.2,0.773,1.427,-0.212,0.352,9.344
1.0,2.0,0.0,0.0,0.08,-0.111,-0.702,0.159,1.2,0.827,1.085,-0.225,0.345,10.688
1.1,2.0,0.0,0.0,0.099,-0.119,-0.499,0.169,1.2,0.846,1.821,-0.183,0.397,12.795
1.2,2.0,0.0,0.0,0.108,-0.124,-0.398,0.187,1.2,0.886,1.839,-0.198,0.353,14.776
1.3,2.0,0.0,0.0,0.121,-0.126,-0.296,0.197,1.016,0.858,1.257,-0.199,0.365,16.287
1.4,2.0,0.0,0.0,0.131,-0.129,-0.296,0.206,0.684,0.766,1.866,-0.148,0.356,18.153
1.5,2.0,0.0,0.0,0.149,-0.131,-0.097,0.234,0.2,0.374,0.285,0.027,0.243,18.343
1.6,2.0,0.0,0.0,0.158,-0.132,-0.024,0.244,0.349,0.51,1.06,0.084,0.26,19.106
1.7,2.0,0.0,0.0,0.171,-0.13,0.02,0.253,0.218,0.578,1.624,0.045,0.285,20.28
1.8,2.0,0.0,0.0,0.182,-0.13,0.04,0.272,0.029,0.374,0.991,0.052,0.265,20.958
1.9,2.0,0.0,0.0,0.205,-0.124,0.062,0.281,0.007,0.428,0.387,0.13,0.218,21.294
2.0,2.0,0.0,0.0,0.22,-0.126,0.077,0.291,-0.001,0.397,0.383,0.183,0.239,21.689
2.1,2.0,0.0,0.0,0.25,-0.128,0.079,0.3,-0.03,0.408,0.245,0.163,0.213,21.974
2.2,2.0,0.0,0.0,0.3,-0.119,0.079,0.319,-0.042,0.503,0.464,0.215,0.253,22.515
2.3,2.0,0.0,0.0,0.324,-0.116,0.079,0.328,-0.058,0.781,0.243,0.259,0.223,23.131
