Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.004,-0.036,-1.554,0.0,-0.143,0.331,0.121,0.084,0.003,0.067
0.1,2.0,0.0,0.0,0.005,-0.04,-1.559,0.15,1.057,0.476,0.383,0.128,-0.135,0.338
0.2,2.0,0.0,0.0,0.007,-0.044,-1.568,0.45,1.2,0.699,3.464,-0.065,0.434,4.054
0.3,2.0,0.0,0.0,0.012,-0.023,-1.553,0.6,1.2,0.754,2.879,0.126,0.49,7.665
0.4,2.0,0.0,0.0,0.021,-0.035,-1.372,0.6,1.2,0.725,3.008,0.163,0.596,12.251
0.5,2.0,0.0,0.0,0.037,-0.067,-1.274,0.6,1.2,0.764,2.014,0.085,0.557,15.1
0.6,2.0,0.0,0.0,0.058,-0.119,-1.17,0.6,1.2,0.694,2.179,0.077,0.569,18.202
0.7,2.0,0.0,0.0,0.074,-0.142,-1.17,0.6,1.2,0.589,2.464,0.041,0.549,21.505
0.8,2.0,0.0,0.0,0.11,-0.236,-0.956,0.6,1.2,0.465,1.703,0.078,0.557,23.87
0.9,2.0,0.0,0.0,0.131,-0.272,-0.846,0.6,1.2,0.5,1.953,0.057,0.528,26.414
1.0,2.0,0.0,0.0,0.173,-0.339,-0.736,0.6,1.2,0.532,1.81,0.063,0.559,28.925
1.1,2.0,0.0,0.0,0.225,-0.391,-0.623,0.6,1.2,0.548,2.823,0.07,0.585,32.984
1.2,2.0,0.0,0.0,0.267,-0.425,-0.512,0.6,1.2,0.62,1.946,0.04,0.543,35.58
1.3,2.0,0.0,0.0,0.351,-0.468,-0.294,0.6,1.2,0.904,2.712,0.066,0.576,39.472
1.4,2.0,0.0,0.0,0.388,-0.478,-0.186,0.6,1.2,0.578,1.47,0.056,0.529,41.417
1.5,2.0,0.0,0.0,0.474,-0.503,-0.077,0.6,1.2,0.482,2.02,0.063,0.569,44.246
1.6,2.0,0.0,0.0,0.505,-0.503,0.032,0.6,0.818,0.79,2.253,0.062,0.553,47.356
1.7,2.0,0.0,0.0,0.563,-0.506,0.14,0.6,0.9,0.679,2.453,0.061,0.551,50.7
1.8,2.0,0.0,0.0,0.645,-0.501,0.248,0.6,-0.302,0.587,1.862,0.146,0.519,53.223
1.9,2.0,0.0,0.0,0.69,-0.489,0.345,0.6,-0.14,2.001,0.218,0.435,0.262,55.448
2.0,2.0,0.0,0.0,0.766,-0.481,0.406,0.6,-0.081,1.246,0.26,0.343,0.305,56.663
2.1,2.0,0.0,0.0,0.82,-0.471,0.386,0.6,-0.118,1.386,0.145,0.358,0.253,57.943
2.2,2.0,0.0,0.0,0.864,-0.448,0.373,0.6,-0.008,0.89,0.098,0.372,0.286,58.805
2.3,2.0,0.0,0.0,0.91,-0.433,0.373,0.6,0.067,0.58,0.193,0.314,0.303,59.382
2.4,2.0,0.0,0.0,0.972,-0.393,0.365,0.6,0.057,0.725,0.382,0.35,0.358,60.319
2.5,2.0,0.0,0.0,1.037,-0.365,0.365,0.6,-0.044,0.541,0.394,0.318,0.378,61.09
2.6,2.0,0.0,0.0,1.094,-0.34,0.372,0.6,-0.089,0.575,0.411,0.317,0.339,61.862
2.7,2.0,0.0,0.0,1.152,-0.319,0.374,0.6,-0.07,0.899,0.319,0.354,0.314,62.866
2.8,2.0,0.0,0.0,1.18,-0.303,0.371,0.6,-0.044,0.675,0.216,0.337,0.327,63.582
2.9,2.0,0.0,0.0,1.249,-0.281,0.364,0.6,-0.021,1.694,0.237,0.385,0.308,65.32
3.0,2.0,0.0,0.0,1.312,-0.258,0.361,0.6,0.001,1.266,0.195,0.38,0.317,66.624
3.1,2.0,0.0,0.0,1.381,-0.229,0.36,0.6,-0.009,0.791,0.216,0.339,0.323,67.434
3.2,2.0,0.0,0.0,1.432,-0.208,0.359,0.6,-0.027,0.598,0.545,0.332,0.355,68.373
3.3,2.0,0.0,0.0,1.505,-0.175,0.356,0.6,-0.057,0.881,0.335,0.344,0.344,69.377
3.4,2.0,0.0,0.0,1.554,-0.16,0.358,0.6,-0.058,0.946,0.195,0.362,0.313,70.345
3.5,2.0,0.0,0.0,1.603,-0.141,0.358,0.6,-0.036,0.884,0.2,0.376,0.311,71.293
3.6,2.0,0.0,0.0,1.642,-0.127,0.358,0.6,-0.036,0.944,0.346,0.353,0.325,72.363
3.7,2.0,0.0,0.0,1.709,-0.097,0.352,0.6,-0.047,0.732,0.151,0.358,0.29,73.096
3.8,2.0,0.0,0.0,1.776,-0.07,0.352,0.6,-0.057,1.124,0.167,0.356,0.287,74.172
3.9,2.0,0.0,0.0,1.843,-0.043,0.35,0.3,-0.064,0.639,0.093,0.305,0.238,74.694
4.0,2.0,2.0,0.0,1.919,-0.019,0.344,0.0,-0.043,0.211,0.082,0.073,0.032,74.737
4.1,2.0,2.0,0.0,1.967,0.003,0.34,0.15,1.157,0.365,0.102,0.018,-0.007,74.755
4.2,2.0,2.0,0.0,1.985,0.01,0.337,0.3,1.2,0.525,0.688,0.048,0.195,75.138
4.3,2.0,2.0,0.0,1.989,0.015,0.342,0.6,1.2,1.251,3.899,0.207,0.606,81.426
4.4,2.0,2.0,0.0,1.995,0.036,0.4,0.6,1.2,0.875,2.736,0.156,0.575,85.525
4.5,2.0,2.0,0.0,2.024,0.062,0.49,0.6,1.2,0.661,2.211,0.106,0.57,88.716
4.6,2.0,2.0,0.0,2.07,0.103,0.583,0.6,1.2,0.455,2.191,0.074,0.57,91.793
4.7,2.0,2.0,0.0,2.099,0.133,0.688,0.6,1.2,0.848,1.84,0.091,0.57,94.494
4.8,2.0,2.0,0.0,2.167,0.203,0.903,0.6,1.2,0.514,2.669,0.049,0.54,98.016
4.9,2.0,2.0,0.0,2.199,0.243,1.016,0.6,1.2,0.695,1.925,0.067,0.57,100.76
5.0,2.0,2.0,0.0,2.234,0.295,1.13,0.6,1.2,0.609,2.541,0.07,0.555,104.246
5.1,2.0,2.0,0.0,2.253,0.338,1.246,0.6,1.2,0.698,3.035,0.088,0.575,108.578
5.2,2.0,2.0,0.0,2.28,0.395,1.362,0.6,1.2,0.748,1.466,0.052,0.526,110.521
5.3,2.0,2.0,0.0,2.296,0.453,1.472,0.6,1.2,0.469,2.385,0.075,0.55,113.753
5.4,2.0,2.0,0.0,2.301,0.498,1.582,0.6,0.842,0.467,0.462,0.219,0.457,114.506
5.5,2.0,2.0,0.0,2.308,0.589,1.694,0.6,-0.306,0.589,0.252,0.299,0.358,115.146
5.6,2.0,2.0,0.0,2.304,0.651,1.833,0.6,0.002,1.191,0.288,0.401,0.302,116.501
5.7,2.0,2.0,0.0,2.297,0.692,1.82,0.6,-0.093,0.628,0.762,0.322,0.382,117.686
5.8,2.0,2.0,0.0,2.276,0.75,1.811,0.6,-0.197,0.707,0.283,0.371,0.33,118.54
5.9,2.0,2.0,0.0,2.263,0.789,1.816,0.6,-0.087,1.561,0.261,0.43,0.259,120.312
6.0,2.0,2.0,0.0,2.235,0.862,1.801,0.6,-0.114,1.901,0.299,0.41,0.315,122.41
6.1,2.0,2.0,0.0,2.23,0.91,1.794,0.6,-0.102,1.181,0.213,0.391,0.297,123.671
6.2,2.0,2.0,0.0,2.209,0.98,1.789,0.6,-0.047,1.266,0.199,0.389,0.292,124.993
6.3,2.0,2.0,0.0,2.189,1.081,1.781,0.6,-0.031,1.28,0.34,0.374,0.295,126.383
6.4,2.0,2.0,0.0,2.176,1.141,1.78,0.6,-0.022,0.936,0.193,0.365,0.296,127.341
6.5,2.0,2.0,0.0,2.163,1.192,1.779,0.6,-0.022,1.041,0.237,0.363,0.342,128.443
6.6,2.0,2.0,0.0,2.154,1.245,1.777,0.6,-0.023,1.203,0.269,0.355,0.319,129.674
6.7,2.0,2.0,0.0,2.147,1.295,1.775,0.6,0.02,0.757,0.217,0.353,0.318,130.481
6.8,2.0,2.0,0.0,2.132,1.351,1.773,0.6,0.002,0.722,0.514,0.321,0.341,131.456
6.9,2.0,2.0,0.0,2.123,1.392,1.772,0.6,-0.014,0.843,0.508,0.352,0.379,132.632
7.0,2.0,2.0,0.0,2.105,1.487,1.773,0.6,0.035,0.677,0.936,0.324,0.355,133.957
