Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.013,-0.01,-1.563,0.0,-0.084,0.401,0.121,0.089,0.007,0.088
0.1,2.0,0.0,0.0,0.014,-0.012,-1.563,0.3,1.2,0.396,0.093,0.089,0.007,0.174
0.2,2.0,0.0,0.0,0.014,-0.013,-1.563,0.6,1.2,0.761,3.403,-0.036,0.337,2.992
0.3,2.0,0.0,0.0,0.019,-0.018,-1.562,0.6,1.2,1.584,4.832,0.252,0.608,11.002
0.4,2.0,0.0,0.0,0.038,-0.019,-1.509,0.6,1.2,0.868,2.585,0.059,0.574,14.687
0.5,2.0,0.0,0.0,0.056,-0.058,-1.436,0.6,1.2,0.648,1.898,0.087,0.535,17.257
0.6,2.0,0.0,0.0,0.07,-0.099,-1.34,0.6,1.2,0.795,2.066,0.07,0.545,20.094
0.7,2.0,0.0,0.0,0.087,-0.159,-1.236,0.6,1.2,0.512,1.263,0.068,0.524,21.766
0.8,2.0,0.0,0.0,0.107,-0.24,-1.019,0.6,1.2,0.69,2.427,0.084,0.589,25.336
0.9,2.0,0.0,0.0,0.135,-0.306,-0.911,0.6,1.2,0.448,1.244,0.082,0.531,27.009
1.0,2.0,0.0,0.0,0.173,-0.353,-0.803,0.6,1.2,0.421,1.456,0.056,0.525,28.901
1.1,2.0,0.0,0.0,0.207,-0.388,-0.695,0.6,1.2,0.817,3.392,0.077,0.585,33.811
1.2,2.0,0.0,0.0,0.238,-0.42,-0.587,0.6,1.2,0.655,2.263,0.046,0.559,36.922
1.3,2.0,0.0,0.0,0.258,-0.442,-0.587,0.6,1.2,0.553,2.652,0.064,0.573,40.655
1.4,2.0,0.0,0.0,0.35,-0.493,-0.372,0.6,1.2,0.722,1.783,0.042,0.543,43.053
1.5,2.0,0.0,0.0,0.399,-0.518,-0.265,0.6,1.2,0.764,3.129,0.079,0.577,47.531
1.6,2.0,0.0,0.0,0.453,-0.532,-0.158,0.6,1.2,0.636,2.071,0.058,0.552,50.361
1.7,2.0,0.0,0.0,0.508,-0.534,-0.05,0.6,1.2,0.702,2.909,0.065,0.557,54.36
1.8,2.0,0.0,0.0,0.58,-0.525,0.162,0.6,0.835,0.535,2.399,0.064,0.561,57.671
1.9,2.0,0.0,0.0,0.641,-0.515,0.27,0.6,0.203,0.56,1.291,0.151,0.512,59.459
2.0,2.0,0.0,0.0,0.7,-0.512,0.359,0.6,-0.114,0.96,3.357,0.175,0.497,63.867
2.1,2.0,0.0,0.0,0.757,-0.508,0.396,0.6,-0.257,0.696,0.279,0.391,0.315,64.731
2.2,2.0,0.0,0.0,0.812,-0.495,0.411,0.6,0.011,1.878,0.44,0.382,0.295,66.767
2.3,2.0,0.0,0.0,0.847,-0.479,0.387,0.6,0.02,0.809,0.232,0.375,0.353,67.69
2.4,2.0,0.0,0.0,0.915,-0.447,0.38,0.6,0.055,0.587,0.272,0.329,0.347,68.38
2.5,2.0,0.0,0.0,0.977,-0.408,0.386,0.6,0.032,0.878,0.466,0.357,0.36,69.536
2.6,2.0,0.0,0.0,1.034,-0.385,0.392,0.6,-0.064,0.606,0.451,0.292,0.333,70.321
2.7,2.0,0.0,0.0,1.088,-0.359,0.395,0.6,-0.065,1.226,0.252,0.391,0.344,71.679
2.8,2.0,0.0,0.0,1.168,-0.322,0.397,0.6,-0.115,0.769,0.256,0.364,0.32,72.548
2.9,2.0,0.0,0.0,1.228,-0.299,0.391,0.6,-0.069,1.296,0.172,0.376,0.276,73.83
3.0,2.0,0.0,0.0,1.281,-0.278,0.383,0.6,-0.033,0.973,0.222,0.375,0.293,74.863
3.1,2.0,0.0,0.0,1.311,-0.267,0.383,0.6,-0.038,0.636,0.237,0.351,0.326,75.584
3.2,2.0,0.0,0.0,1.394,-0.233,0.374,0.6,-0.02,0.735,0.242,0.345,0.291,76.36
3.3,2.0,0.0,0.0,1.465,-0.203,0.373,0.6,-0.034,1.006,0.199,0.354,0.292,77.353
3.4,2.0,0.0,0.0,1.533,-0.174,0.372,0.6,-0.04,0.761,0.252,0.366,0.335,78.224
3.5,2.0,0.0,0.0,1.592,-0.153,0.369,0.6,-0.038,0.614,0.184,0.349,0.306,78.873
3.6,2.0,0.0,0.0,1.642,-0.131,0.37,0.6,-0.047,0.813,0.281,0.342,0.332,79.765
3.7,2.0,0.0,0.0,1.685,-0.114,0.368,0.6,-0.048,0.893,0.313,0.353,0.329,80.77
3.8,2.0,0.0,0.0,1.76,-0.083,0.367,0.6,-0.045,1.071,0.245,0.376,0.308,81.916
3.9,2.0,0.0,0.0,1.825,-0.057,0.365,0.6,-0.039,1.307,0.427,0.398,0.346,83.52
4.0,2.0,0.0,0.0,1.879,-0.032,0.358,0.034,-0.045,1.311,0.378,0.37,0.331,84.984
4.1,2.0,2.0,0.0,1.948,-0.005,0.357,0.3,1.139,0.505,0.159,-0.081,-0.096,85.119
4.2,2.0,2.0,0.0,1.989,0.016,0.356,0.6,1.2,0.422,0.108,0.089,0.085,85.231
4.3,2.0,2.0,0.0,1.998,0.021,0.352,0.6,1.2,1.436,5.126,0.227,0.624,93.683
4.4,2.0,2.0,0.0,2.015,0.017,0.397,0.6,1.2,0.796,2.871,0.183,0.575,97.992
4.5,2.0,2.0,0.0,2.055,0.033,0.48,0.6,1.2,0.537,1.787,0.06,0.56,100.47
4.6,2.0,2.0,0.0,2.092,0.056,0.574,0.6,1.2,0.532,3.053,0.092,0.575,104.795
4.7,2.0,2.0,0.0,2.154,0.101,0.678,0.6,1.2,0.542,2.243,0.075,0.575,107.987
4.8,2.0,2.0,0.0,2.188,0.14,0.784,0.6,1.2,0.591,2.314,0.044,0.55,111.103
4.9,2.0,2.0,0.0,2.236,0.187,0.892,0.6,1.2,0.459,1.98,0.042,0.55,113.764
5.0,2.0,2.0,0.0,2.274,0.24,1.002,0.6,1.2,0.485,2.234,0.063,0.575,116.918
5.1,2.0,2.0,0.0,2.29,0.274,1.114,0.6,1.2,0.546,2.362,0.061,0.555,120.145
5.2,2.0,2.0,0.0,2.319,0.333,1.227,0.6,1.2,0.558,1.537,0.049,0.541,122.206
5.3,2.0,2.0,0.0,2.333,0.41,1.452,0.6,1.2,0.976,2.592,0.091,0.589,126.086
5.4,2.0,2.0,0.0,2.338,0.464,1.561,0.6,1.161,0.562,3.022,0.143,0.56,130.339
5.5,2.0,2.0,0.0,2.352,0.511,1.561,0.6,0.455,0.505,3.173,0.02,0.567,134.68
5.6,2.0,2.0,0.0,2.333,0.583,1.767,0.6,-0.625,0.591,1.441,0.144,0.474,136.521
5.7,2.0,2.0,0.0,2.311,0.682,1.861,0.6,-0.462,1.806,0.143,0.473,0.201,138.641
5.8,2.0,2.0,0.0,2.291,0.731,1.896,0.6,0.034,1.79,0.219,0.465,0.182,140.735
5.9,2.0,2.0,0.0,2.264,0.779,1.799,0.6,-0.057,2.225,0.177,0.428,0.221,143.114
6.0,2.0,2.0,0.0,2.25,0.823,1.799,0.6,-0.085,1.334,0.292,0.369,0.282,144.492
6.1,2.0,2.0,0.0,2.237,0.896,1.784,0.6,-0.025,0.698,0.127,0.332,0.278,145.133
6.2,2.0,2.0,0.0,2.214,0.977,1.782,0.6,0.026,0.943,0.421,0.353,0.359,146.293
6.3,2.0,2.0,0.0,2.201,1.042,1.776,0.6,-0.024,0.754,0.421,0.366,0.362,147.32
6.4,2.0,2.0,0.0,2.19,1.107,1.777,0.6,0.036,0.508,0.24,0.302,0.301,147.862
6.5,2.0,2.0,0.0,2.168,1.173,1.772,0.6,0.024,0.633,0.735,0.33,0.389,149.05
6.6,2.0,2.0,0.0,2.161,1.221,1.775,0.6,-0.042,0.587,0.793,0.294,0.367,150.162
6.7,2.0,2.0,0.0,2.152,1.272,1.776,0.6,-0.007,0.734,0.222,0.358,0.336,150.972
6.8,2.0,2.0,0.0,2.133,1.34,1.776,0.6,-0.036,0.596,0.51,0.329,0.363,151.886
6.9,2.0,2.0,0.0,2.121,1.395,1.775,0.6,-0.055,0.596,0.369,0.328,0.331,152.648
7.0,2.0,2.0,0.0,2.118,1.43,1.777,0.6,-0.045,0.768,0.188,0.343,0.307,153.419
7.1,2.0,2.0,0.0,2.106,1.487,1.774,0.6,-0.002,0.667,0.247,0.346,0.329,154.167
7.2,2.0,2.0,0.0,2.094,1.543,1.772,0.6,-0.003,0.739,0.367,0.35,0.356,155.102
7.3,2.0,2.0,0.0,2.085,1.6,1.772,0.6,0.023,0.634,0.235,0.351,0.327,155.82
7.4,2.0,2.0,0.0,2.076,1.67,1.774,0.6,0.059,0.505,0.208,0.297,0.318,156.338
7.5,2.0,2.0,0.0,2.055,1.749,1.771,0.6,0.017,0.609,0.706,0.345,0.372,157.472
7.6,2.0,2.0,0.0,2.046,1.806,1.777,0.51,0.022,0.575,0.548,0.309,0.368,158.383
7.7,2.0,2.0,0.0,2.026,1.868,1.779,0.21,0.023,0.337,0.104,0.216,0.25,158.62
7.8,0.0,2.0,0.0,2.019,1.903,1.78,0.0,-0.013,0.283,0.09,0.039,-0.003,158.647
7.9,0.0,2.0,0.0,1.998,1.965,1.784,0.6,1.2,0.585,0.278,-0.149,0.25,159.022
8.0,0.0,2.0,0.0,1.99,1.993,1.791,0.6,1.2,1.638,5.056,0.275,0.629,167.736
8.1,0.0,2.0,0.0,1.994,1.988,1.813,0.6,1.2,1.051,3.895,0.208,0.618,174.042
8.2,0.0,2.0,0.0,2.015,1.986,1.891,0.6,1.2,0.548,1.967,0.033,0.535,176.613
8.3,0.0,2.0,0.0,1.994,2.005,1.972,0.6,1.2,0.446,2.186,0.085,0.565,179.667
8.4,0.0,2.0,0.0,1.975,2.058,2.077,0.6,1.2,0.491,2.023,0.058,0.565,182.477
8.5,0.0,2.0,0.0,1.952,2.104,2.187,0.6,1.2,0.605,2.37,0.08,0.535,185.639
8.6,0.0,2.0,0.0,1.908,2.166,2.297,0.6,1.2,0.575,1.519,0.043,0.54,187.669
8.7,0.0,2.0,0.0,1.843,2.223,2.525,0.6,1.2,0.548,2.647,0.037,0.55,191.212
8.8,0.0,2.0,0.0,1.804,2.265,2.634,0.6,1.2,0.557,2.843,0.083,0.57,195.21
8.9,0.0,2.0,0.0,1.727,2.331,2.744,0.6,1.2,0.523,1.484,0.056,0.531,197.171
9.0,0.0,2.0,0.0,1.684,2.346,2.852,0.6,1.2,0.588,2.491,0.078,0.565,200.656
9.1,0.0,2.0,0.0,1.62,2.382,2.961,0.6,1.2,0.707,2.37,0.067,0.584,204.094
9.2,0.0,2.0,0.0,1.545,2.373,-3.104,0.6,0.941,0.622,2.813,0.073,0.57,208.049
9.3,0.0,2.0,0.0,1.497,2.391,-3.104,0.6,0.307,0.582,1.47,0.201,0.473,209.998
9.4,0.0,2.0,0.0,1.419,2.375,-2.896,0.6,-0.221,0.893,2.175,0.232,0.45,212.843
9.5,0.0,2.0,0.0,1.317,2.382,-2.865,0.6,-0.166,0.7,0.229,0.342,0.289,213.576
9.6,0.0,2.0,0.0,1.273,2.371,-2.873,0.6,0.178,0.611,0.472,0.353,0.331,214.469
9.7,0.0,2.0,0.0,1.225,2.356,-2.894,0.6,0.23,0.589,0.1,0.291,0.33,214.959
9.8,0.0,2.0,0.0,1.142,2.332,-2.902,0.6,0.101,0.524,0.474,0.281,0.368,215.73
9.9,0.0,2.0,0.0,1.085,2.304,-2.872,0.6,0.024,0.551,1.076,0.284,0.381,217.09
10.0,0.0,2.0,0.0,1.054,2.294,-2.872,0.6,0.064,0.43,0.619,0.289,0.372,217.941
10.1,0.0,2.0,0.0,0.94,2.262,-2.86,0.6,-0.092,0.617,0.39,0.307,0.359,218.732
10.2,0.0,2.0,0.0,0.891,2.248,-2.857,0.6,-0.044,0.949,0.548,0.372,0.34,220.026
10.3,0.0,2.0,0.0,0.851,2.24,-2.86,0.6,-0.031,0.662,0.227,0.331,0.324,220.728
10.4,0.0,2.0,0.0,0.796,2.219,-2.864,0.6,-0.032,1.11,0.171,0.37,0.291,221.833
10.5,0.0,2.0,0.0,0.718,2.194,-2.865,0.6,-0.062,1.225,0.596,0.375,0.351,223.438
10.6,0.0,2.0,0.0,0.672,2.18,-2.865,0.6,-0.045,0.603,0.095,0.323,0.289,223.972
10.7,0.0,2.0,0.0,0.611,2.164,-2.869,0.6,-0.018,0.933,0.549,0.369,0.374,225.291
10.8,0.0,2.0,0.0,0.56,2.148,-2.868,0.6,-0.037,0.974,0.428,0.373,0.349,226.521
10.9,0.0,2.0,0.0,0.502,2.13,-2.871,0.6,-0.051,1.337,0.264,0.389,0.305,227.964
11.0,0.0,2.0,0.0,0.455,2.121,-2.872,0.6,-0.051,0.574,0.187,0.322,0.325,228.553
11.1,0.0,2.0,0.0,0.409,2.107,-2.873,0.6,-0.025,1.327,0.283,0.37,0.313,229.945
11.2,0.0,2.0,0.0,0.348,2.092,-2.876,0.6,-0.013,0.935,0.325,0.341,0.334,230.971
11.3,0.0,2.0,0.0,0.269,2.062,-2.879,0.6,-0.014,0.566,0.218,0.309,0.309,231.553
11.4,0.0,2.0,0.0,0.198,2.041,-2.88,0.6,-0.06,1.196,0.264,0.362,0.306,232.785
