Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.012,-0.026,-1.561,0.0,-0.091,0.396,0.102,0.092,0.011,0.09
0.1,2.0,0.0,0.0,0.012,-0.028,-1.561,0.3,1.2,0.537,0.111,0.113,-0.113,0.266
0.2,2.0,0.0,0.0,0.013,-0.027,-1.566,0.6,1.2,0.673,1.658,0.121,0.307,1.684
0.3,2.0,0.0,0.0,0.012,-0.019,-1.557,0.6,1.2,0.988,4.254,0.198,0.618,8.468
0.4,2.0,0.0,0.0,0.008,-0.028,-1.503,0.6,1.2,0.976,2.546,0.16,0.576,12.359
0.5,2.0,0.0,0.0,0.025,-0.075,-1.422,0.6,1.2,0.777,2.388,0.056,0.565,15.701
0.6,2.0,0.0,0.0,0.029,-0.115,-1.32,0.6,1.2,0.691,2.106,0.061,0.552,18.591
0.7,2.0,0.0,0.0,0.05,-0.19,-1.216,0.6,1.2,0.8,1.765,0.089,0.556,21.117
0.8,2.0,0.0,0.0,0.078,-0.285,-0.996,0.6,1.2,0.516,2.106,0.029,0.555,23.957
0.9,2.0,0.0,0.0,0.107,-0.34,-0.885,0.6,1.2,0.392,1.795,0.045,0.54,26.326
1.0,2.0,0.0,0.0,0.145,-0.389,-0.774,0.6,1.2,0.591,1.425,0.034,0.528,28.181
1.1,2.0,0.0,0.0,0.172,-0.428,-0.668,0.6,1.2,0.609,3.183,0.052,0.576,32.654
1.2,2.0,0.0,0.0,0.232,-0.49,-0.56,0.6,1.2,0.641,2.845,0.054,0.551,36.497
1.3,2.0,0.0,0.0,0.313,-0.528,-0.341,0.6,1.2,0.559,2.314,0.075,0.566,39.744
1.4,2.0,0.0,0.0,0.379,-0.558,-0.234,0.6,1.2,0.757,1.895,0.072,0.549,42.37
1.5,2.0,0.0,0.0,0.407,-0.575,-0.234,0.6,1.2,0.922,2.156,0.071,0.56,45.427
1.6,2.0,0.0,0.0,0.498,-0.591,-0.013,0.6,1.2,0.498,2.504,0.069,0.547,48.796
1.7,2.0,0.0,0.0,0.545,-0.591,0.092,0.6,0.846,0.854,2.469,0.067,0.56,52.253
1.8,2.0,0.0,0.0,0.623,-0.592,0.198,0.6,0.947,0.685,1.695,0.114,0.521,54.558
1.9,2.0,0.0,0.0,0.674,-0.574,0.3,0.6,-0.163,0.722,2.356,0.082,0.53,57.697
2.0,2.0,0.0,0.0,0.729,-0.554,0.386,0.6,-0.112,0.535,0.259,0.319,0.325,58.309
2.1,2.0,0.0,0.0,0.789,-0.527,0.46,0.6,-0.536,0.5,0.519,0.288,0.35,59.09
2.2,2.0,0.0,0.0,0.838,-0.49,0.481,0.6,-0.267,2.874,0.312,0.492,0.134,62.582
2.3,2.0,0.0,0.0,0.866,-0.48,0.461,0.6,-0.053,1.583,0.14,0.41,0.209,64.208
2.4,2.0,0.0,0.0,0.905,-0.456,0.425,0.6,-0.16,1.798,0.175,0.412,0.321,66.12
2.5,2.0,0.0,0.0,0.966,-0.446,0.397,0.6,0.012,1.486,0.433,0.402,0.313,67.878
2.6,2.0,0.0,0.0,1.001,-0.429,0.393,0.6,0.135,0.554,0.898,0.301,0.398,69.134
2.7,2.0,0.0,0.0,1.088,-0.388,0.388,0.6,0.053,0.766,0.431,0.348,0.359,70.146
2.8,2.0,0.0,0.0,1.149,-0.359,0.398,0.6,0.057,0.53,0.573,0.309,0.384,71.068
2.9,2.0,0.0,0.0,1.219,-0.332,0.403,0.6,-0.032,0.511,0.416,0.289,0.37,71.791
3.0,2.0,0.0,0.0,1.271,-0.309,0.406,0.6,-0.002,0.514,0.383,0.308,0.352,72.493
3.1,2.0,0.0,0.0,1.322,-0.286,0.405,0.6,-0.022,0.628,0.229,0.333,0.327,73.176
3.2,2.0,0.0,0.0,1.377,-0.262,0.404,0.6,-0.027,0.743,0.335,0.358,0.348,74.094
3.3,2.0,0.0,0.0,1.425,-0.244,0.404,0.6,-0.022,0.619,0.266,0.339,0.302,74.79
3.4,2.0,0.0,0.0,1.516,-0.201,0.403,0.6,-0.008,0.845,0.773,0.361,0.36,76.19
3.5,2.0,0.0,0.0,1.566,-0.182,0.403,0.6,-0.028,0.641,0.209,0.342,0.293,76.864
3.6,2.0,0.0,0.0,1.618,-0.16,0.402,0.6,-0.013,0.674,0.222,0.346,0.324,77.596
3.7,2.0,0.0,0.0,1.673,-0.136,0.402,0.6,-0.016,0.794,0.263,0.365,0.326,78.497
3.8,2.0,0.0,0.0,1.727,-0.111,0.402,0.6,-0.016,0.738,0.332,0.351,0.333,79.384
3.9,2.0,0.0,0.0,1.792,-0.084,0.399,0.6,-0.015,1.283,0.298,0.375,0.344,80.785
4.0,2.0,0.0,0.0,1.838,-0.061,0.399,0.43,-0.031,0.872,0.222,0.364,0.332,81.724
4.1,2.0,0.0,0.0,1.905,-0.031,0.399,0.28,-0.034,0.401,0.097,0.181,0.141,81.931
4.2,2.0,2.0,0.0,1.942,-0.014,0.4,0.28,1.164,0.482,0.097,0.156,0.084,82.13
4.3,2.0,2.0,0.0,1.998,0.02,0.396,0.43,1.2,1.059,4.228,-0.08,0.484,87.243
4.4,2.0,2.0,0.0,2.014,0.022,0.393,0.6,1.2,1.142,3.702,0.237,0.601,93.233
4.5,2.0,2.0,0.0,2.018,0.055,0.493,0.6,1.2,0.861,2.483,0.159,0.575,96.986
4.6,2.0,2.0,0.0,2.053,0.087,0.598,0.6,1.2,0.667,2.228,0.05,0.555,100.034
4.7,2.0,2.0,0.0,2.115,0.14,0.699,0.6,1.2,0.664,2.335,0.091,0.575,103.399
4.8,2.0,2.0,0.0,2.141,0.166,0.806,0.6,1.2,0.587,1.905,0.075,0.535,105.952
4.9,2.0,2.0,0.0,2.209,0.242,1.032,0.6,1.2,0.599,1.708,0.07,0.56,108.348
5.0,2.0,2.0,0.0,2.231,0.283,1.144,0.6,1.2,0.596,1.928,0.074,0.545,110.976
5.1,2.0,2.0,0.0,2.268,0.347,1.258,0.6,1.2,0.79,1.919,0.071,0.545,113.623
5.2,2.0,2.0,0.0,2.276,0.358,1.258,0.6,1.2,0.79,1.919,0.071,0.545,116.269
5.3,2.0,2.0,0.0,2.302,0.467,1.484,0.6,1.2,0.732,2.254,0.024,0.565,119.366
5.4,2.0,2.0,0.0,2.303,0.512,1.596,0.6,0.031,0.527,1.31,0.246,0.479,121.182
5.5,2.0,2.0,0.0,2.304,0.57,1.706,0.6,-0.599,0.915,0.248,0.396,0.333,122.25
5.6,2.0,2.0,0.0,2.303,0.646,1.862,0.6,-0.349,2.43,0.462,0.495,0.207,125.367
5.7,2.0,2.0,0.0,2.3,0.686,1.839,0.6,0.01,1.724,0.214,0.421,0.254,127.238
5.8,2.0,2.0,0.0,2.276,0.746,1.788,0.6,-0.01,1.042,0.111,0.36,0.293,128.217
5.9,2.0,2.0,0.0,2.245,0.807,1.773,0.6,0.004,1.102,0.179,0.38,0.327,129.363
6.0,2.0,2.0,0.0,2.23,0.88,1.782,0.6,-0.068,0.694,0.314,0.357,0.339,130.213
6.1,2.0,2.0,0.0,2.224,0.906,1.782,0.6,-0.066,0.715,0.52,0.369,0.349,131.282
6.2,2.0,2.0,0.0,2.2,0.991,1.781,0.6,-0.032,1.202,0.263,0.379,0.308,132.57
6.3,2.0,2.0,0.0,2.186,1.064,1.775,0.6,-0.058,0.761,0.197,0.376,0.313,133.405
6.4,2.0,2.0,0.0,2.172,1.134,1.773,0.6,-0.007,0.827,0.313,0.364,0.325,134.372
