Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.007,0.006,-1.567,0.0,-0.055,0.464,0.105,0.088,0.007,0.1
0.1,2.0,0.0,0.0,0.007,0.007,-1.567,0.3,1.2,0.423,0.132,0.106,-0.08,0.232
0.2,2.0,0.0,0.0,0.008,0.006,-1.567,0.45,1.2,1.101,3.384,-0.202,0.429,4.255
0.3,2.0,0.0,0.0,0.003,-0.015,-1.542,0.6,1.2,0.888,3.252,0.214,0.597,9.37
0.4,2.0,0.0,0.0,0.018,-0.031,-1.452,0.6,1.2,1.044,3.396,0.147,0.593,14.568
0.5,2.0,0.0,0.0,0.036,-0.072,-1.358,0.6,1.2,0.813,2.412,0.067,0.563,17.96
0.6,2.0,0.0,0.0,0.05,-0.117,-1.256,0.6,1.2,0.39,2.872,0.042,0.556,21.832
0.7,2.0,0.0,0.0,0.072,-0.182,-1.148,0.6,1.2,0.657,1.971,0.068,0.562,24.6
0.8,2.0,0.0,0.0,0.099,-0.258,-1.039,0.6,1.2,0.979,2.507,0.08,0.569,28.209
0.9,2.0,0.0,0.0,0.125,-0.318,-0.928,0.6,1.2,0.503,2.398,0.078,0.542,31.424
1.0,2.0,0.0,0.0,0.157,-0.371,-0.816,0.6,1.2,0.739,1.738,0.075,0.526,33.753
1.1,2.0,0.0,0.0,0.197,-0.41,-0.704,0.6,1.2,0.501,1.906,0.073,0.544,36.331
1.2,2.0,0.0,0.0,0.25,-0.453,-0.484,0.6,1.2,0.363,1.91,0.071,0.544,38.889
1.3,2.0,0.0,0.0,0.294,-0.479,-0.375,0.6,1.2,0.374,3.07,0.055,0.563,43.085
1.4,2.0,0.0,0.0,0.367,-0.511,-0.267,0.6,1.2,0.548,3.323,0.067,0.569,47.707
1.5,2.0,0.0,0.0,0.427,-0.529,-0.156,0.6,1.2,0.798,2.311,0.056,0.563,50.935
