Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.024,-0.063,-1.572,0.0,0.01,0.458,0.113,0.094,-0.001,0.104
0.1,2.0,0.0,0.0,0.026,-0.062,-1.573,0.009,1.2,0.406,0.095,0.094,-0.002,0.196
0.2,2.0,0.0,0.0,0.026,-0.062,-1.573,0.028,1.2,1.254,1.853,-0.265,0.342,2.514
0.3,2.0,0.0,0.0,0.027,-0.07,-1.572,0.047,1.2,1.063,0.831,-0.252,0.304,3.763
0.4,2.0,0.0,0.0,0.044,-0.06,-1.544,0.056,1.2,0.811,0.401,-0.246,0.272,4.504
0.5,2.0,0.0,0.0,0.047,-0.057,-1.35,0.075,1.2,0.759,0.804,-0.237,0.316,5.544
0.6,2.0,0.0,0.0,0.054,-0.064,-1.25,0.094,1.2,1.086,0.578,-0.231,0.308,6.575
0.7,2.0,0.0,0.0,0.059,-0.07,-1.151,0.103,1.2,0.985,0.954,-0.222,0.325,7.843
0.8,2.0,0.0,0.0,0.063,-0.072,-1.052,0.122,1.2,0.939,2.228,-0.211,0.346,10.17
0.9,2.0,0.0,0.0,0.069,-0.08,-0.952,0.15,1.2,0.788,1.987,-0.209,0.36,12.283
1.0,2.0,0.0,0.0,0.076,-0.083,-0.852,0.159,1.2,0.799,1.185,-0.2,0.352,13.667
1.1,2.0,0.0,0.0,0.08,-0.088,-0.752,0.178,1.2,0.833,0.791,-0.194,0.333,14.688
1.2,2.0,0.0,0.0,0.084,-0.093,-0.65,0.197,1.2,0.764,1.405,-0.199,0.378,16.33
1.3,2.0,0.0,0.0,0.103,-0.099,-0.446,0.206,1.2,0.671,1.534,-0.171,0.372,17.974
1.4,2.0,0.0,0.0,0.113,-0.104,-0.343,0.225,1.151,0.791,1.305,-0.164,0.369,19.442
1.5,2.0,0.0,0.0,0.128,-0.113,-0.241,0.234,0.822,0.736,1.515,-0.139,0.375,21.05
1.6,2.0,0.0,0.0,0.141,-0.118,-0.144,0.253,0.251,0.496,1.924,-0.079,0.342,22.725
1.7,2.0,0.0,0.0,0.158,-0.126,-0.05,0.263,0.329,0.51,0.154,0.144,0.206,22.978
1.8,2.0,0.0,0.0,0.178,-0.132,0.018,0.272,0.17,0.416,1.561,0.026,0.305,24.147
1.9,2.0,0.0,0.0,0.205,-0.141,0.045,0.291,-0.055,0.406,0.155,0.142,0.219,24.367
2.0,2.0,0.0,0.0,0.236,-0.14,0.07,0.3,-0.033,0.526,0.233,0.204,0.219,24.747
2.1,2.0,0.0,0.0,0.242,-0.147,0.081,0.309,0.038,0.474,0.22,0.17,0.224,25.06
2.2,2.0,0.0,0.0,0.311,-0.145,0.072,0.328,0.04,0.465,0.129,0.195,0.197,25.338
2.3,2.0,0.0,0.0,0.352,-0.134,0.072,0.347,0.029,0.569,0.508,0.241,0.257,25.982
2.4,2.0,0.0,0.0,0.369,-0.133,0.081,0.356,0.02,0.577,0.129,0.234,0.237,26.38
2.5,2.0,0.0,0.0,0.406,-0.134,0.083,0.375,-0.001,0.564,0.616,0.226,0.27,27.084
2.6,2.0,0.0,0.0,0.453,-0.126,0.087,0.394,-0.038,0.572,0.235,0.24,0.245,27.553
2.7,2.0,0.0,0.0,0.498,-0.124,0.09,0.422,-0.058,0.946,0.321,0.277,0.276,28.394
2.8,2.0,0.0,0.0,0.559,-0.121,0.092,0.431,-0.055,0.648,0.179,0.251,0.223,28.881
2.9,2.0,0.0,0.0,0.592,-0.116,0.088,0.45,-0.027,0.607,0.142,0.286,0.259,29.385
3.0,2.0,0.0,0.0,0.638,-0.114,0.085,0.469,-0.009,0.669,0.751,0.293,0.328,30.447
3.1,2.0,0.0,0.0,0.684,-0.111,0.084,0.478,-0.005,1.038,0.285,0.309,0.285,31.412
3.2,2.0,0.0,0.0,0.742,-0.104,0.084,0.497,-0.021,0.604,0.335,0.292,0.324,32.096
3.3,2.0,0.0,0.0,0.765,-0.102,0.084,0.506,-0.016,0.56,0.206,0.26,0.304,32.596
3.4,2.0,0.0,0.0,0.841,-0.09,0.087,0.516,-0.013,0.598,0.217,0.297,0.285,33.171
3.5,2.0,0.0,0.0,0.903,-0.084,0.087,0.534,-0.055,0.553,0.598,0.303,0.331,34.047
3.6,2.0,0.0,0.0,0.982,-0.073,0.089,0.553,-0.073,0.834,0.369,0.34,0.32,35.012
3.7,2.0,0.0,0.0,1.027,-0.068,0.087,0.572,-0.072,1.028,0.347,0.368,0.314,36.183
3.8,2.0,0.0,0.0,1.082,-0.061,0.086,0.581,-0.072,1.189,0.277,0.372,0.293,37.44
3.9,2.0,0.0,0.0,1.155,-0.055,0.079,0.6,-0.053,1.038,0.143,0.374,0.293,38.472
4.0,2.0,0.0,0.0,1.232,-0.051,0.074,0.6,-0.053,1.484,0.313,0.398,0.301,40.115
4.1,2.0,0.0,0.0,1.28,-0.046,0.071,0.6,0.001,0.59,0.237,0.337,0.302,40.763
4.2,2.0,0.0,0.0,1.362,-0.043,0.068,0.6,-0.02,0.636,0.528,0.339,0.352,41.727
4.3,2.0,0.0,0.0,1.399,-0.042,0.067,0.6,0.002,0.944,0.598,0.371,0.357,43.08
4.4,2.0,0.0,0.0,1.511,-0.031,0.066,0.6,0.001,0.781,0.527,0.369,0.389,44.264
4.5,2.0,0.0,0.0,1.579,-0.026,0.067,0.6,-0.024,0.781,0.527,0.369,0.389,45.449
4.6,2.0,0.0,0.0,1.642,-0.02,0.07,0.6,-0.029,0.854,0.421,0.359,0.346,46.534
4.7,2.0,0.0,0.0,1.685,-0.016,0.071,0.591,-0.042,0.848,0.277,0.357,0.355,47.495
4.8,2.0,0.0,0.0,1.745,-0.015,0.069,0.582,0.01,0.804,0.17,0.367,0.289,48.321
4.9,2.0,0.0,0.0,1.824,-0.007,0.066,0.554,-0.03,0.759,0.189,0.331,0.288,49.055
