Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.027,-0.064,-1.572,0.004,-0.012,0.408,0.097,0.107,-0.038,0.114
0.1,2.0,0.0,0.0,0.027,-0.065,-1.571,0.023,1.2,0.424,0.095,0.08,-0.008,0.197
0.2,2.0,0.0,0.0,0.028,-0.065,-1.571,0.042,1.2,0.476,0.084,-0.121,0.118,0.359
0.3,2.0,0.0,0.0,0.029,-0.063,-1.569,0.061,1.2,0.815,0.999,-0.25,0.31,1.592
0.4,2.0,0.0,0.0,0.047,-0.054,-1.509,0.098,1.2,0.764,1.076,-0.235,0.313,2.83
0.5,2.0,0.0,0.0,0.048,-0.053,-1.41,0.136,1.2,0.931,1.43,-0.203,0.337,4.44
0.6,2.0,0.0,0.0,0.051,-0.055,-1.312,0.173,1.2,1.094,1.714,-0.229,0.343,6.451
0.7,2.0,0.0,0.0,0.056,-0.058,-1.214,0.211,1.2,0.689,1.416,-0.18,0.371,8.008
0.8,2.0,0.0,0.0,0.06,-0.07,-1.115,0.229,1.2,0.643,1.314,-0.137,0.395,9.466
0.9,2.0,0.0,0.0,0.073,-0.093,-0.916,0.267,1.2,0.759,2.05,-0.135,0.412,11.738
1.0,2.0,0.0,0.0,0.089,-0.108,-0.814,0.304,1.2,0.6,1.332,-0.124,0.429,13.288
1.1,2.0,0.0,0.0,0.096,-0.119,-0.712,0.323,1.2,0.825,1.887,-0.094,0.427,15.409
1.2,2.0,0.0,0.0,0.118,-0.133,-0.61,0.361,1.2,0.462,2.971,-0.05,0.457,18.721
1.3,2.0,0.0,0.0,0.16,-0.16,-0.404,0.398,1.2,0.754,1.634,-0.08,0.464,20.683
1.4,2.0,0.0,0.0,0.192,-0.173,-0.3,0.436,1.2,0.892,2.329,0.012,0.514,23.581
1.5,2.0,0.0,0.0,0.248,-0.188,-0.091,0.473,0.733,0.645,2.107,0.139,0.423,25.937
1.6,2.0,0.0,0.0,0.295,-0.19,0.013,0.511,0.216,0.458,1.943,0.052,0.449,28.085
1.7,2.0,0.0,0.0,0.351,-0.199,0.087,0.567,-0.192,0.764,1.497,0.233,0.403,29.958
1.8,2.0,0.0,0.0,0.396,-0.208,0.134,0.6,-0.305,0.46,2.252,0.153,0.421,32.401
1.9,2.0,0.0,0.0,0.404,-0.21,0.134,0.6,-0.299,1.218,0.358,0.394,0.307,33.816
2.0,2.0,0.0,0.0,0.513,-0.197,0.165,0.6,-0.196,1.824,0.247,0.43,0.275,35.859
2.1,2.0,0.0,0.0,0.569,-0.189,0.146,0.6,-0.068,1.573,0.105,0.423,0.219,37.511
2.2,2.0,0.0,0.0,0.65,-0.183,0.129,0.6,-0.004,0.899,0.274,0.358,0.328,38.498
2.3,2.0,0.0,0.0,0.7,-0.173,0.125,0.6,0.056,1.221,0.222,0.368,0.332,39.752
2.4,2.0,0.0,0.0,0.753,-0.165,0.123,0.6,0.025,0.64,1.321,0.338,0.403,41.55
2.5,2.0,0.0,0.0,0.809,-0.154,0.125,0.6,0.0,0.587,0.652,0.326,0.396,42.628
2.6,2.0,0.0,0.0,0.836,-0.147,0.132,0.6,-0.01,0.602,0.296,0.318,0.329,43.321
2.7,2.0,0.0,0.0,0.919,-0.13,0.134,0.6,-0.094,0.577,0.416,0.314,0.358,44.114
2.8,2.0,0.0,0.0,0.978,-0.12,0.132,0.6,-0.105,1.094,0.546,0.387,0.355,45.594
2.9,2.0,0.0,0.0,1.049,-0.11,0.13,0.6,-0.041,0.973,0.342,0.391,0.341,46.788
3.0,2.0,0.0,0.0,1.107,-0.104,0.127,0.6,-0.061,1.158,0.208,0.377,0.323,47.996
3.1,2.0,0.0,0.0,1.184,-0.091,0.128,0.6,-0.038,0.691,0.271,0.346,0.294,48.761
3.2,2.0,0.0,0.0,1.228,-0.085,0.126,0.6,-0.057,0.889,0.269,0.357,0.308,49.722
3.3,2.0,0.0,0.0,1.313,-0.076,0.121,0.6,-0.049,1.232,0.308,0.408,0.303,51.153
3.4,2.0,0.0,0.0,1.362,-0.074,0.118,0.6,-0.034,1.493,0.261,0.399,0.324,52.787
3.5,2.0,0.0,0.0,1.433,-0.066,0.116,0.6,0.013,0.645,0.208,0.336,0.319,53.466
3.6,2.0,0.0,0.0,1.482,-0.059,0.114,0.6,0.007,1.06,0.41,0.369,0.352,54.75
3.7,2.0,0.0,0.0,1.561,-0.049,0.114,0.6,-0.011,0.922,0.249,0.353,0.329,55.727
3.8,2.0,0.0,0.0,1.612,-0.044,0.115,0.6,-0.006,0.646,0.23,0.345,0.32,56.439
3.9,2.0,0.0,0.0,1.679,-0.037,0.115,0.6,-0.013,0.648,0.283,0.352,0.341,57.218
4.0,2.0,0.0,0.0,1.71,-0.033,0.118,0.581,-0.015,0.881,0.298,0.353,0.35,58.215
4.1,2.0,0.0,0.0,1.766,-0.026,0.12,0.562,-0.013,0.784,0.347,0.36,0.338,59.175
4.2,2.0,0.0,0.0,1.832,-0.02,0.12,0.544,-0.013,0.576,0.134,0.284,0.269,59.654
4.3,2.0,0.0,0.0,1.905,-0.008,0.121,0.487,-0.035,1.262,0.259,0.361,0.322,60.947
4.4,2.0,2.0,0.0,1.974,0.002,0.119,0.506,1.165,0.566,0.186,0.273,0.241,61.425
4.5,2.0,2.0,0.0,2.019,0.01,0.121,0.544,1.2,0.806,3.21,0.004,0.567,65.8
4.6,2.0,2.0,0.0,2.106,0.008,0.126,0.562,1.2,0.503,2.541,0.047,0.553,69.23
4.7,2.0,2.0,0.0,2.168,0.029,0.3,0.6,1.2,0.553,2.331,0.068,0.561,72.459
4.8,2.0,2.0,0.0,2.222,0.054,0.402,0.6,1.2,0.618,2.168,0.093,0.565,75.535
4.9,2.0,2.0,0.0,2.254,0.065,0.512,0.6,1.2,0.766,2.134,0.09,0.575,78.643
5.0,2.0,2.0,0.0,2.317,0.1,0.619,0.6,1.2,0.69,1.557,0.087,0.555,80.861
5.1,2.0,2.0,0.0,2.37,0.141,0.729,0.6,1.2,0.524,2.13,0.074,0.555,83.791
5.2,2.0,2.0,0.0,2.424,0.206,0.949,0.6,1.2,0.414,2.464,0.073,0.565,87.202
5.3,2.0,2.0,0.0,2.472,0.269,1.059,0.6,1.2,0.558,1.839,0.065,0.579,89.846
5.4,2.0,2.0,0.0,2.488,0.305,1.171,0.6,1.2,0.44,1.989,0.078,0.575,92.671
5.5,2.0,2.0,0.0,2.502,0.349,1.282,0.6,1.2,0.664,2.636,0.066,0.565,96.349
5.6,2.0,2.0,0.0,2.53,0.433,1.39,0.6,1.2,0.632,2.329,0.073,0.575,99.672
5.7,2.0,2.0,0.0,2.533,0.48,1.497,0.6,1.2,0.764,1.753,0.047,0.575,102.176
