Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.011,-0.014,-1.568,0.005,-0.007,0.451,0.108,0.094,-0.002,0.102
0.1,2.0,0.0,0.0,0.012,-0.015,-1.57,0.08,1.193,0.392,0.097,0.049,0.079,0.167
0.2,2.0,0.0,0.0,0.009,-0.015,-1.57,0.23,1.2,1.09,2.052,-0.235,0.36,2.554
0.3,2.0,0.0,0.0,0.007,-0.011,-1.55,0.305,1.2,0.575,2.404,-0.126,0.378,4.907
0.4,2.0,0.0,0.0,0.004,-0.008,-1.46,0.455,1.2,0.802,1.818,-0.071,0.454,7.023
0.5,2.0,0.0,0.0,0.018,-0.016,-1.361,0.455,1.2,0.738,2.315,0.018,0.494,9.797
0.6,2.0,0.0,0.0,0.028,-0.039,-1.262,0.6,1.2,0.634,1.799,0.139,0.503,12.179
0.7,2.0,0.0,0.0,0.04,-0.064,-1.162,0.6,1.2,0.589,3.625,0.146,0.59,17.523
0.8,2.0,0.0,0.0,0.072,-0.133,-0.957,0.6,1.2,0.686,1.689,0.055,0.552,19.852
0.9,2.0,0.0,0.0,0.118,-0.197,-0.849,0.6,1.2,0.956,2.61,0.073,0.569,23.585
1.0,2.0,0.0,0.0,0.176,-0.28,-0.636,0.6,1.2,0.557,2.288,0.074,0.573,26.83
1.1,2.0,0.0,0.0,0.194,-0.302,-0.636,0.6,1.2,0.353,1.879,0.072,0.553,29.387
1.2,2.0,0.0,0.0,0.274,-0.355,-0.414,0.6,1.2,0.834,2.0,0.07,0.547,32.152
1.3,2.0,0.0,0.0,0.326,-0.383,-0.303,0.6,1.2,0.84,2.638,0.064,0.566,35.865
1.4,2.0,0.0,0.0,0.391,-0.411,-0.19,0.6,1.2,0.734,2.539,0.066,0.563,39.408
1.5,2.0,0.0,0.0,0.449,-0.426,-0.08,0.6,1.2,0.67,1.638,0.055,0.55,41.661
1.6,2.0,0.0,0.0,0.468,-0.434,-0.08,0.6,1.196,0.881,2.983,0.057,0.561,45.797
1.7,2.0,0.0,0.0,0.571,-0.438,0.131,0.6,0.679,0.582,2.446,0.051,0.579,49.267
1.8,2.0,0.0,0.0,0.623,-0.429,0.233,0.6,0.043,0.396,0.743,0.191,0.457,50.263
1.9,2.0,0.0,0.0,0.71,-0.396,0.391,0.6,-0.329,0.693,0.807,0.381,0.344,51.562
2.0,2.0,0.0,0.0,0.759,-0.381,0.391,0.6,-0.353,1.413,0.17,0.416,0.254,53.076
2.1,2.0,0.0,0.0,0.8,-0.358,0.325,0.6,-0.167,2.293,0.278,0.457,0.178,55.709
2.2,2.0,0.0,0.0,0.863,-0.342,0.298,0.6,0.133,2.146,0.322,0.43,0.271,58.134
2.3,2.0,0.0,0.0,0.908,-0.334,0.27,0.6,0.095,0.621,0.093,0.314,0.305,58.671
2.4,2.0,0.0,0.0,1.018,-0.306,0.258,0.6,0.215,0.653,1.706,0.313,0.45,61.003
2.5,2.0,0.0,0.0,1.074,-0.281,0.27,0.6,0.124,0.39,1.808,0.213,0.418,63.014
2.6,2.0,0.0,0.0,1.12,-0.27,0.283,0.6,0.033,0.759,1.053,0.328,0.379,64.569
2.7,2.0,0.0,0.0,1.191,-0.246,0.297,0.6,-0.064,0.655,0.487,0.349,0.346,65.522
