Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,0.022,-0.074,-1.565,0.0,0.0,0.419,0.088,0.082,-0.021,0.087
0.1,2.0,0.0,0.0,0.025,-0.074,-1.565,0.075,1.2,1.192,1.695,-0.264,0.34,2.224
0.2,2.0,0.0,0.0,0.027,-0.077,-1.563,0.187,1.2,0.709,1.454,-0.193,0.322,3.675
0.3,2.0,0.0,0.0,0.036,-0.054,-1.495,0.262,1.2,0.719,0.769,-0.196,0.338,4.635
0.4,2.0,0.0,0.0,0.033,-0.058,-1.396,0.3,1.2,0.79,2.686,-0.148,0.423,7.645
0.5,2.0,0.0,0.0,0.042,-0.063,-1.298,0.375,1.2,0.669,1.602,-0.117,0.407,9.398
0.6,2.0,0.0,0.0,0.047,-0.091,-1.103,0.487,1.2,0.619,3.277,0.093,0.502,13.487
0.7,2.0,0.0,0.0,0.068,-0.119,-1.001,0.562,1.2,0.72,2.08,0.014,0.502,16.017
0.8,2.0,0.0,0.0,0.085,-0.145,-0.9,0.6,1.2,0.686,3.609,0.113,0.569,21.129
0.9,2.0,0.0,0.0,0.111,-0.175,-0.798,0.6,1.2,0.799,2.51,0.067,0.571,24.695
1.0,2.0,0.0,0.0,0.158,-0.218,-0.694,0.6,1.2,0.931,2.979,0.056,0.58,28.964
1.1,2.0,0.0,0.0,0.176,-0.237,-0.59,0.6,1.2,0.809,2.714,0.064,0.589,32.921
1.2,2.0,0.0,0.0,0.265,-0.292,-0.368,0.6,1.2,0.705,1.939,0.062,0.544,35.558
1.3,2.0,0.0,0.0,0.309,-0.315,-0.261,0.6,1.2,0.43,2.693,0.06,0.585,39.4
1.4,2.0,0.0,0.0,0.38,-0.346,-0.154,0.6,1.2,0.947,2.548,0.068,0.564,43.006
1.5,2.0,0.0,0.0,0.438,-0.355,-0.044,0.6,1.2,0.503,1.266,0.057,0.536,44.702
1.6,2.0,0.0,0.0,0.552,-0.362,0.166,0.6,0.24,0.49,2.261,0.101,0.496,47.513
1.7,2.0,0.0,0.0,0.608,-0.362,0.244,0.6,-0.161,1.432,0.295,0.366,0.314,48.993
1.8,2.0,0.0,0.0,0.65,-0.356,0.305,0.6,-0.471,0.62,0.329,0.355,0.348,49.796
1.9,2.0,0.0,0.0,0.742,-0.357,0.307,0.6,-0.215,1.558,0.403,0.427,0.271,51.653
2.0,2.0,0.0,0.0,0.786,-0.343,0.288,0.6,-0.078,1.878,0.301,0.417,0.23,53.698
2.1,2.0,0.0,0.0,0.839,-0.335,0.276,0.6,0.119,0.904,0.187,0.361,0.354,54.641
2.2,2.0,0.0,0.0,0.891,-0.319,0.258,0.6,0.1,0.542,0.72,0.294,0.384,55.687
2.3,2.0,0.0,0.0,0.961,-0.279,0.262,0.6,0.008,0.736,0.408,0.358,0.351,56.663
2.4,2.0,0.0,0.0,1.015,-0.268,0.27,0.6,-0.064,0.568,0.414,0.31,0.362,57.445
2.5,2.0,0.0,0.0,1.082,-0.252,0.273,0.6,-0.013,0.686,0.523,0.354,0.343,58.458
2.6,2.0,0.0,0.0,1.137,-0.234,0.272,0.6,-0.054,0.704,0.242,0.342,0.32,59.221
2.7,2.0,0.0,0.0,1.203,-0.208,0.271,0.6,-0.072,0.648,0.276,0.332,0.309,59.942
2.8,2.0,0.0,0.0,1.279,-0.189,0.274,0.6,-0.057,1.399,0.258,0.387,0.331,61.445
2.9,2.0,0.0,0.0,1.334,-0.174,0.268,0.6,-0.031,1.357,0.324,0.379,0.302,62.914
3.0,2.0,0.0,0.0,1.389,-0.16,0.265,0.6,-0.019,0.756,0.256,0.37,0.329,63.787
3.1,2.0,0.0,0.0,1.423,-0.149,0.26,0.6,-0.023,0.901,0.171,0.354,0.301,64.676
3.2,2.0,0.0,0.0,1.48,-0.131,0.26,0.6,-0.032,1.035,0.301,0.362,0.343,65.822
3.3,2.0,0.0,0.0,1.55,-0.112,0.26,0.6,-0.052,0.702,0.251,0.359,0.315,66.617
3.4,2.0,0.0,0.0,1.602,-0.094,0.259,0.6,-0.039,1.041,0.206,0.375,0.338,67.72
3.5,2.0,0.0,0.0,1.655,-0.08,0.258,0.6,-0.062,1.081,0.276,0.363,0.327,68.878
3.6,2.0,0.0,0.0,1.721,-0.059,0.257,0.6,-0.08,0.87,0.172,0.36,0.284,69.747
