Timestamp,Reference X,Reference Y,Reference Theta,Current X,Current Y,Current Theta,Linear Velocity,Angular Velocity,Current Motor1,Current Motor2,Voltage Motor1,Voltage Motor2,Energy Usage
0.0,2.0,0.0,0.0,-0.005,0.019,-1.566,-0.0,-0.059,0.437,0.102,0.09,0.009,0.096
0.1,2.0,0.0,0.0,-0.004,0.02,-1.566,0.6,1.2,0.41,0.098,0.11,-0.075,0.222
0.2,2.0,0.0,0.0,-0.006,0.02,-1.57,0.6,1.2,0.691,2.341,0.084,0.338,2.26
0.3,2.0,0.0,0.0,0.005,0.017,-1.57,0.6,1.2,0.791,2.857,0.201,0.574,6.579
0.4,2.0,0.0,0.0,0.032,0.015,-1.549,0.6,1.2,0.591,2.344,0.03,0.55,9.718
0.5,2.0,0.0,0.0,0.045,-0.057,-1.405,0.6,1.2,0.679,2.908,0.041,0.566,13.736
0.6,2.0,0.0,0.0,0.062,-0.118,-1.308,0.6,1.2,0.4,1.321,0.05,0.536,15.483
0.7,2.0,0.0,0.0,0.075,-0.173,-1.204,0.6,1.2,0.57,2.528,0.066,0.538,18.839
0.8,2.0,0.0,0.0,0.102,-0.253,-0.987,0.6,1.2,0.485,3.248,0.06,0.557,23.247
0.9,2.0,0.0,0.0,0.134,-0.316,-0.876,0.6,1.2,0.548,2.028,0.062,0.523,25.876
1.0,2.0,0.0,0.0,0.164,-0.361,-0.768,0.6,1.2,0.643,1.839,0.084,0.543,28.401
1.1,2.0,0.0,0.0,0.204,-0.404,-0.656,0.6,1.2,0.558,2.382,0.057,0.567,31.717
1.2,2.0,0.0,0.0,0.241,-0.439,-0.547,0.6,1.2,0.562,2.31,0.075,0.561,34.929
1.3,2.0,0.0,0.0,0.285,-0.472,-0.441,0.6,1.2,0.69,2.172,0.058,0.575,38.023
1.4,2.0,0.0,0.0,0.327,-0.489,-0.332,0.6,1.2,0.732,2.496,0.061,0.555,41.452
1.5,2.0,0.0,0.0,0.374,-0.505,-0.226,0.6,1.2,0.834,2.648,0.068,0.556,45.119
1.6,2.0,0.0,0.0,0.463,-0.521,-0.016,0.6,1.2,0.505,2.444,0.037,0.554,48.417
1.7,2.0,0.0,0.0,0.521,-0.52,0.088,0.6,1.156,0.725,2.486,0.088,0.555,51.879
